tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
adipose tissue,UBERON:0001013,adipose tissue,UBERON:0001013,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
bladder organ,UBERON:0018707,bladder organ,UBERON:0018707,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
prostate gland,UBERON:0002367,prostate gland,UBERON:0002367,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
exocrine gland,UBERON:0002365,mammary gland,UBERON:0001911,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
exocrine gland,UBERON:0002365,mammary gland,UBERON:0001911,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
exocrine gland,UBERON:0002365,mammary gland,UBERON:0001911,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
exocrine gland,UBERON:0002365,mammary gland,UBERON:0001911,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
exocrine gland,UBERON:0002365,mammary gland,UBERON:0001911,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,53d208b0-2cfd-4366-9866-c3c6114081bc,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,53d208b0-2cfd-4366-9866-c3c6114081bc,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,53d208b0-2cfd-4366-9866-c3c6114081bc,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
heart,UBERON:0000948,cardiac ventricle,UBERON:0002082,53d208b0-2cfd-4366-9866-c3c6114081bc,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
eye,UBERON:0000970,cornea,UBERON:0000964,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
eye,UBERON:0000970,cornea,UBERON:0000964,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
eye,UBERON:0000970,cornea,UBERON:0000964,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
eye,UBERON:0000970,cornea,UBERON:0000964,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
liver,UBERON:0002107,liver,UBERON:0002107,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
liver,UBERON:0002107,liver,UBERON:0002107,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
liver,UBERON:0002107,liver,UBERON:0002107,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
liver,UBERON:0002107,liver,UBERON:0002107,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
skin of body,UBERON:0002097,skin of body,UBERON:0002097,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
skin of body,UBERON:0002097,skin of body,UBERON:0002097,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
skin of body,UBERON:0002097,skin of body,UBERON:0002097,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
skin of body,UBERON:0002097,skin of body,UBERON:0002097,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
pancreas,UBERON:0001264,exocrine pancreas,UBERON:0000017,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
pancreas,UBERON:0001264,exocrine pancreas,UBERON:0000017,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
pancreas,UBERON:0001264,exocrine pancreas,UBERON:0000017,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
pancreas,UBERON:0001264,exocrine pancreas,UBERON:0000017,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,cornea,UBERON:0000964,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,cornea,UBERON:0000964,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,cornea,UBERON:0000964,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
eye,UBERON:0000970,cornea,UBERON:0000964,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,c5d88abe-f23a-45fa-a534-788985e93dad,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,c5d88abe-f23a-45fa-a534-788985e93dad,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,c5d88abe-f23a-45fa-a534-788985e93dad,Asian,HANCESTRO:0008,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,c5d88abe-f23a-45fa-a534-788985e93dad,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
skin of body,UBERON:0002097,skin of body,UBERON:0002097,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
skin of body,UBERON:0002097,skin of body,UBERON:0002097,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
skin of body,UBERON:0002097,skin of body,UBERON:0002097,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
skin of body,UBERON:0002097,skin of body,UBERON:0002097,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
respiratory system,UBERON:0001004,trachea,UBERON:0003126,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
respiratory system,UBERON:0001004,trachea,UBERON:0003126,97a17473-e2b1-4f31-a544-44a60773e2dd,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
respiratory system,UBERON:0001004,trachea,UBERON:0003126,97a17473-e2b1-4f31-a544-44a60773e2dd,European,HANCESTRO:0005,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
respiratory system,UBERON:0001004,trachea,UBERON:0003126,97a17473-e2b1-4f31-a544-44a60773e2dd,African American or Afro-Caribbean,HANCESTRO:0016,female,PATO:0000383,cell,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,2022,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
blood,UBERON:0000178,blood,UBERON:0000178,de2c780c-1747-40bd-9ccf-9588ec186cee,unknown,unknown,male,PATO:0000384,cell,4f889ffc-d4bc-4748-905b-8eb9db47a2ed,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,10.1126/sciimmunol.abd1554,2020,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,de2c780c-1747-40bd-9ccf-9588ec186cee.h5ad,59572
blood,UBERON:0000178,blood,UBERON:0000178,de2c780c-1747-40bd-9ccf-9588ec186cee,unknown,unknown,female,PATO:0000383,cell,4f889ffc-d4bc-4748-905b-8eb9db47a2ed,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,10.1126/sciimmunol.abd1554,2020,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,de2c780c-1747-40bd-9ccf-9588ec186cee.h5ad,59572
small intestine,UBERON:0002108,duodenum,UBERON:0002114,03d5794d-cde9-4769-a1a9-b3899d2b1d87,unknown,unknown,female,PATO:0000383,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Plasma and B-Cells cells,03d5794d-cde9-4769-a1a9-b3899d2b1d87.h5ad,9015
small intestine,UBERON:0002108,duodenum,UBERON:0002114,03d5794d-cde9-4769-a1a9-b3899d2b1d87,unknown,unknown,male,PATO:0000384,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Plasma and B-Cells cells,03d5794d-cde9-4769-a1a9-b3899d2b1d87.h5ad,9015
large intestine,UBERON:0000059,rectum,UBERON:0001052,94423ec1-21f8-40e8-b5c9-c3ea82350ca4,unknown,unknown,male,PATO:0000384,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Myeloid cells,94423ec1-21f8-40e8-b5c9-c3ea82350ca4.h5ad,3282
large intestine,UBERON:0000059,rectum,UBERON:0001052,94423ec1-21f8-40e8-b5c9-c3ea82350ca4,unknown,unknown,female,PATO:0000383,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Myeloid cells,94423ec1-21f8-40e8-b5c9-c3ea82350ca4.h5ad,3282
esophagus,UBERON:0001043,submucosal esophageal gland,UBERON:0008989,7bb64315-9e5a-41b9-9235-59acf9642a3e,unknown,unknown,female,PATO:0000383,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Cancer Data integration,7bb64315-9e5a-41b9-9235-59acf9642a3e.h5ad,293823
esophagus,UBERON:0001043,submucosal esophageal gland,UBERON:0008989,7bb64315-9e5a-41b9-9235-59acf9642a3e,unknown,unknown,male,PATO:0000384,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Cancer Data integration,7bb64315-9e5a-41b9-9235-59acf9642a3e.h5ad,293823
esophagogastric junction,UBERON:0007650,esophagogastric junction,UBERON:0007650,9b188f26-c8e1-4a78-af15-622a35a371fc,unknown,unknown,male,PATO:0000384,cell,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023,UMAP of Fibroblasts cells,9b188f26-c8e1-4a78-af15-622a35a371fc.h5ad,5754
