,soma_joinid,feature_id,feature_name,feature_length
52477,52477,ENSG00000267492,RP1-37N7.6,166
52478,52478,ENSG00000230662,TNPO1P2,2665
52479,52479,ENSG00000167494,NOS2P2,1974
52480,52480,ENSG00000273018,FAM106A,10215
52481,52481,ENSG00000233327,USP32P2,6049
52482,52482,ENSG00000227689,SRP68P2,254
52483,52483,ENSG00000154874,CCDC144B,9900
52484,52484,ENSG00000227077,AC107983.4,210
52485,52485,ENSG00000276532,Metazoa_SRP_ENSG00000276532,303
52486,52486,ENSG00000262262,RP11-815I9.3,352
52487,52487,ENSG00000174977,AC026271.5,1348
52488,52488,ENSG00000240445,FOXO3B,6240
52489,52489,ENSG00000224126,UBE2SP2,497
52490,52490,ENSG00000265693,RP11-815I9.5,130
52491,52491,ENSG00000250111,AC107982.4,1300
52492,52492,ENSG00000274747,RN7SL627P,303
52493,52493,ENSG00000235672,AC090286.2,587
52494,52494,ENSG00000212618,ENSG00000212618.1,75
52495,52495,ENSG00000263045,RP11-28B23.1,187
52496,52496,ENSG00000279825,CTC-457L16.1,2673
52497,52497,ENSG00000265746,KYNUP2,1329
52498,52498,ENSG00000228157,AC007952.5,3097
52499,52499,ENSG00000277947,SNORD3D_ENSG00000277947,218
52500,52500,ENSG00000281000,SNORD3D_ENSG00000281000,217
52501,52501,ENSG00000266664,RP11-160E2.21,191
52502,52502,ENSG00000197665,AC007952.6,1452
52503,52503,ENSG00000261987,KYNUP1,1406
52504,52504,ENSG00000264940,SNORD3C,581
52505,52505,ENSG00000263206,KYNUP3,1341
52506,52506,ENSG00000281856,RP11-744A16.4,1452
52507,52507,ENSG00000221540,MIR1180,69
52508,52508,ENSG00000283675,ENSG00000283675.1,64
52509,52509,ENSG00000189343,RPS2P46,883
52510,52510,ENSG00000231477,CTB-187M2.1,543
52511,52511,ENSG00000228331,RPL17P43,586
52512,52512,ENSG00000266079,SNORA59B,701
52513,52513,ENSG00000228983,SLC47A1P1,1402
52514,52514,ENSG00000263107,RP11-1113L8.2,160
52515,52515,ENSG00000266179,RP11-1113L8.6,182
52516,52516,ENSG00000271900,RP11-1113L8.7,104
52517,52517,ENSG00000227225,MTND1P14,950
52518,52518,ENSG00000242752,NMTRQ-TTG12-1,72
52519,52519,ENSG00000228725,MTND2P12,1252
52520,52520,ENSG00000224254,MTCO1P39,480
52521,52521,ENSG00000231625,SLC47A1P2,1483
52522,52522,ENSG00000275982,Y_RNA_ENSG00000275982,94
52523,52523,ENSG00000252349,ENSG00000252349.1,91
52524,52524,ENSG00000264785,RP11-311F12.2,446
52525,52525,ENSG00000230607,AC005722.4,964
52526,52526,ENSG00000231096,NDUFB4P3,390
52527,52527,ENSG00000279251,RP11-78O7.1,418
52528,52528,ENSG00000266126,RP11-209D14.4,366
52529,52529,ENSG00000225681,AC005730.2,344
52530,52530,ENSG00000225014,KCTD9P1,1167
52531,52531,ENSG00000212186,RNU6-258P,101
52532,52532,ENSG00000252971,RNU6-1057P,102
52533,52533,ENSG00000154898,CCDC144CP,8145
52534,52534,ENSG00000276577,RNU6-467P,110
52535,52535,ENSG00000266839,RP11-121A13.3,280
52536,52536,ENSG00000278701,Metazoa_SRP_ENSG00000278701,303
52537,52537,ENSG00000214832,UPF3AP2,1472
52538,52538,ENSG00000189423,USP32P3,8282
52539,52539,ENSG00000237911,SRP68P3,344
52540,52540,ENSG00000230528,NOS2P3,3643
52541,52541,ENSG00000229586,TNPO1P3,2662
52542,52542,ENSG00000263976,YWHAEP3,121
52543,52543,ENSG00000230088,KRT16P5,522
52544,52544,ENSG00000214822,KRT16P3,2351
52545,52545,ENSG00000231645,KRT17P6,1553
52546,52546,ENSG00000205215,KRT17P7,2625
52547,52547,ENSG00000266042,AC015818.6,109
52548,52548,ENSG00000265916,RP11-434D2.9,634
52549,52549,ENSG00000235203,TBC1D3P3,1080
52550,52550,ENSG00000267075,RP11-434D2.3,4582
52551,52551,ENSG00000230339,RP11-434D2.8,244
52552,52552,ENSG00000263946,RP11-434D2.11,739
52553,52553,ENSG00000235323,COTL1P2,352
52554,52554,ENSG00000264422,RP11-434D2.12,353
52555,52555,ENSG00000214819,CDRT15L2,1048
52556,52556,ENSG00000231258,ZSWIM5P2,2038
52557,52557,ENSG00000188013,MEIS3P2,1075
52558,52558,ENSG00000232889,AC087499.4,178
52559,52559,ENSG00000226096,AC087499.9,149
52560,52560,ENSG00000235546,AC087499.5,1342
52561,52561,ENSG00000266364,RP11-218E15.1,226
52562,52562,ENSG00000236504,AC087499.7,835
52563,52563,ENSG00000264874,AC087499.8,109
52564,52564,ENSG00000226521,AC126365.1,1500
52565,52565,ENSG00000187870,RNFT1P3,1052
52566,52566,ENSG00000218454,HNRNPA1P19,370
52567,52567,ENSG00000213671,OLA1P2,1264
52568,52568,ENSG00000226549,SCDP1,1081
52569,52569,ENSG00000264662,RP11-283C24.2,379
52570,52570,ENSG00000226981,ABHD17AP6,1044
52571,52571,ENSG00000252483,RNU6-1178P,107
52572,52572,ENSG00000265790,RNASEH1P1,742
52573,52573,ENSG00000265099,RP11-344E13.1,322
52574,52574,ENSG00000244456,SPECC1P2,246
52575,52575,ENSG00000266009,RP11-746M1.2,166
52576,52576,ENSG00000263729,RP11-746M1.8,145
52577,52577,ENSG00000263815,RN7SL426P,295
52578,52578,ENSG00000266563,EIF1P5,234
52579,52579,ENSG00000265881,PDLIM1P2,607
52580,52580,ENSG00000265043,RP11-728E14.3,3703
52581,52581,ENSG00000244582,RPL21P120,502
52582,52582,ENSG00000266673,RP11-822E23.3,203
52583,52583,ENSG00000266050,RP11-822E23.6,211
52584,52584,ENSG00000264245,RP11-822E23.4,304
52585,52585,ENSG00000263375,RP11-822E23.5,1387
52586,52586,ENSG00000260157,CH17-53B9.2,583
52587,52587,ENSG00000264617,AC144838.3,538
52588,52588,ENSG00000274748,CH17-53B9.4,333
52589,52589,ENSG00000283566,ABC13-47656900H15.1,436
52590,52590,ENSG00000265233,AC144838.2,169
52591,52591,ENSG00000265019,NCOR1P2,294
52592,52592,ENSG00000263725,FTLP13,385
52593,52593,ENSG00000266691,RP11-1109M24.15,1423
52594,52594,ENSG00000178130,FAM27E5,693
52595,52595,ENSG00000266806,RP11-744K17.3,229
52596,52596,ENSG00000276399,FLJ36000,3801
52597,52597,ENSG00000266885,RP11-744K17.8,3644
52598,52598,ENSG00000283879,MTND6P35,310
52599,52599,ENSG00000266529,MTCYBP13,1093
52600,52600,ENSG00000243655,RP11-846F4.12,504
52601,52601,ENSG00000264168,MTND1P15,949
52602,52602,ENSG00000263914,MTND2P13,1039
52603,52603,ENSG00000240103,RP11-846F4.6,2247
52604,52604,ENSG00000241225,NMTRS-TGA3-1,69
52605,52605,ENSG00000263483,MTATP6P3,676
52606,52606,ENSG00000264316,MTCO3P13,781
52607,52607,ENSG00000284300,RP13-929K23.3,335
52608,52608,ENSG00000284328,RP13-929K23.4,297
52609,52609,ENSG00000284263,RP13-929K23.5,357
52610,52610,ENSG00000275480,RP11-846F4.14,248
52611,52611,ENSG00000264930,RP11-846F4.10,316
52612,52612,ENSG00000264970,RP11-846F4.11,2969
52613,52613,ENSG00000264431,RP11-285M22.2,1507
52614,52614,ENSG00000263433,RP11-260A9.1,397
52615,52615,ENSG00000264734,RP11-260A9.6,720
52616,52616,ENSG00000264172,PDLIM1P3,599
52617,52617,ENSG00000266736,GTF2IP6,541
52618,52618,ENSG00000264837,VN1R71P,823
52619,52619,ENSG00000265646,TUFMP1,1347
52620,52620,ENSG00000285822,RP11-663N22.2,1157
52621,52621,ENSG00000239223,RPL34P31,371
52622,52622,ENSG00000213664,RPS16P8,431
52623,52623,ENSG00000265453,RP11-173M1.3,322
52624,52624,ENSG00000263583,MIR4522,87
52625,52625,ENSG00000265683,SYPL1P2,727
52626,52626,ENSG00000266356,RP11-578C11.2,154
52627,52627,ENSG00000266433,TBC1D3P5,4659
52628,52628,ENSG00000265801,RP11-720N19.2,430
52629,52629,ENSG00000263368,RP11-720N19.1,838
52630,52630,ENSG00000266853,ITM2BP1,664
52631,52631,ENSG00000265788,NOS2P1,3579
52632,52632,ENSG00000265041,RP11-19P22.7,942
52633,52633,ENSG00000266771,RP11-19P22.10,104
52634,52634,ENSG00000264240,CPDP1,283
52635,52635,ENSG00000264689,RP11-19P22.2,262
52636,52636,ENSG00000263604,RP11-19P22.3,199
52637,52637,ENSG00000265833,RP1-66C13.1,73
52638,52638,ENSG00000266416,RP1-66C13.2,28
52639,52639,ENSG00000266786,LGALS9DP,764
52640,52640,ENSG00000251818,ENSG00000251818.1,138
52641,52641,ENSG00000266190,RP11-218F4.2,291
52642,52642,ENSG00000202389,SNORA70_ENSG00000202389,135
52643,52643,ENSG00000252283,Vault_ENSG00000252283,102
52644,52644,ENSG00000240873,RPS29P22,168
52645,52645,ENSG00000237575,PYY2,1076
52646,52646,ENSG00000265060,PPY2P,657
52647,52647,ENSG00000263788,CTD-2008P7.7,295
52648,52648,ENSG00000266306,CTD-2008P7.6,1441
52649,52649,ENSG00000264029,CTD-2008P7.5,244
52650,52650,ENSG00000265480,KRT18P55,2086
52651,52651,ENSG00000258924,CTB-96E2.3,1050
52652,52652,ENSG00000284532,MIR4723,81
52653,52653,ENSG00000274529,SEBOX,666
52654,52654,ENSG00000277450,CTB-96E2.10,307
52655,52655,ENSG00000279532,CTB-96E2.6,629
52656,52656,ENSG00000265541,H3P41,357
52657,52657,ENSG00000263870,CTD-2350C19.5,510
52658,52658,ENSG00000263266,RPS7P1,585
52659,52659,ENSG00000227543,SPAG5-AS1,3835
52660,52660,ENSG00000240494,RPS12P28,427
52661,52661,ENSG00000238423,SNORD42B,67
52662,52662,ENSG00000238578,SNORD4A,72
52663,52663,ENSG00000238649,SNORD42A,64
52664,52664,ENSG00000238597,SNORD4B,72
52665,52665,ENSG00000267729,AC010761.14,197
52666,52666,ENSG00000243053,RPL31P58,379
52667,52667,ENSG00000238516,Y_RNA_ENSG00000238516,101
52668,52668,ENSG00000264138,RP11-20B24.3,417
52669,52669,ENSG00000284565,MIR451A,72
52670,52670,ENSG00000283364,MIR451B,68
52671,52671,ENSG00000283819,MIR144,86
52672,52672,ENSG00000284085,MIR4732,76
52673,52673,ENSG00000263613,RP11-321A17.5,517
52674,52674,ENSG00000238007,AC024619.2,556
52675,52675,ENSG00000263781,RP11-321A17.3,316
52676,52676,ENSG00000264050,RP11-22N12.2,715
52677,52677,ENSG00000178082,TWF1P1,1049
52678,52678,ENSG00000239256,RPL35AP35,341
52679,52679,ENSG00000222363,RNU4-34P,124
52680,52680,ENSG00000284162,MIR4523,69
52681,52681,ENSG00000253064,RNU6-711P,106
52682,52682,ENSG00000202205,RNU6-1034P,101
52683,52683,ENSG00000264290,RP11-68I3.4,465
52684,52684,ENSG00000264007,RP11-68I3.10,638
52685,52685,ENSG00000222858,RNU6-920P,92
52686,52686,ENSG00000265625,RP11-68I3.11,1052
52687,52687,ENSG00000240531,RPL21P123,407
52688,52688,ENSG00000265713,RP11-82O19.2,955
52689,52689,ENSG00000252657,SNORA70_ENSG00000252657,126
52690,52690,ENSG00000240074,RPL9P30,574
52691,52691,ENSG00000239129,ENSG00000239129.1,104
52692,52692,ENSG00000264435,RP11-338L22.3,514
52693,52693,ENSG00000207011,RNY4P13_ENSG00000207011,96
52694,52694,ENSG00000267482,RNY4P13_ENSG00000267482,94
52695,52695,ENSG00000266876,RP11-1148O4.1,1000
52696,52696,ENSG00000266919,hsa-mir-423,94
52697,52697,ENSG00000283935,MIR423,94
52698,52698,ENSG00000284399,MIR3184,75
52699,52699,ENSG00000252112,SNORD63_ENSG00000252112,64
52700,52700,ENSG00000222679,RNU6-1267P,107
52701,52701,ENSG00000207132,Y_RNA_ENSG00000207132,102
52702,52702,ENSG00000201255,RNU6-990P,104
52703,52703,ENSG00000264958,ALOX12P1,1229
52704,52704,ENSG00000263860,RP11-218M11.3,280
52705,52705,ENSG00000279431,RP11-218M11.7,610
52706,52706,ENSG00000266775,RP11-218M11.6,771
52707,52707,ENSG00000259928,RP11-218M11.1,1520
52708,52708,ENSG00000231870,KRT17P3,1262
52709,52709,ENSG00000231421,AC006050.2,1787
52710,52710,ENSG00000214719,AC005562.1,8702
52711,52711,ENSG00000248121,SMURF2P1,570
52712,52712,ENSG00000273609,RP11-271K11.6,111
52713,52713,ENSG00000264943,SH3GL1P2,1082
52714,52714,ENSG00000250462,LRRC37BP1,5202
52715,52715,ENSG00000241631,RN7SL316P,272
52716,52716,ENSG00000264538,SUZ12P1,3776
52717,52717,ENSG00000279337,CTD-2349P21.7,200
52718,52718,ENSG00000280069,CTD-2349P21.3,2094
52719,52719,ENSG00000265791,CTD-2349P21.10,308
52720,52720,ENSG00000242439,CTD-2349P21.1,418
52721,52721,ENSG00000212190,RNU6-298P,96
52722,52722,ENSG00000266274,RN7SL138P,287
52723,52723,ENSG00000286194,RP11-848P1.10,581
52724,52724,ENSG00000264456,RP11-848P1.2,1661
52725,52725,ENSG00000264743,DPRXP4,568
52726,52726,ENSG00000264148,RP11-848P1.7,166
52727,52727,ENSG00000266865,RP11-848P1.9,2147
52728,52728,ENSG00000265798,RP11-271K11.5,2513
52729,52729,ENSG00000265444,MIR4733,76
52730,52730,ENSG00000266371,RP11-142O6.1,2780
52731,52731,ENSG00000263535,AK4P1,672
52732,52732,ENSG00000239595,RN7SL79P,290
52733,52733,ENSG00000264862,RN7SL45P,298
52734,52734,ENSG00000278977,RP1-41C23.2,768
52735,52735,ENSG00000284424,MIR4724,89
52736,52736,ENSG00000207614,MIR193A,88
52737,52737,ENSG00000221038,RNU6ATAC7P,127
52738,52738,ENSG00000265976,MIR4725,90
52739,52739,ENSG00000283978,MIR365B,111
52740,52740,ENSG00000266448,RP11-805L22.1,292
52741,52741,ENSG00000202026,RNU6-1134P,101
52742,52742,ENSG00000265863,GPR160P2,1591
52743,52743,ENSG00000265046,CTC-542B22.1,397
52744,52744,ENSG00000253058,RNA5SP437,129
52745,52745,ENSG00000264300,RP11-640N20.1,299
52746,52746,ENSG00000264497,RP11-640N20.5,115
52747,52747,ENSG00000266777,SH3GL1P1,2855
52748,52748,ENSG00000278867,RP11-640N20.4,2179
52749,52749,ENSG00000264164,RP11-640N20.6,507
52750,52750,ENSG00000266379,RP11-640N20.8,299
52751,52751,ENSG00000263369,RP11-640N20.9,447
52752,52752,ENSG00000265574,WDR45BP1,1029
52753,52753,ENSG00000265293,ARGFXP2,949
52754,52754,ENSG00000280033,CTD-2095E4.3,1061
52755,52755,ENSG00000280020,CTD-2095E4.4,1129
52756,52756,ENSG00000266282,UBL5P2,219
52757,52757,ENSG00000263674,RP11-443G13.2,326
52758,52758,ENSG00000265794,RP11-227G15.3,561
52759,52759,ENSG00000263749,OOSP1P2,597
52760,52760,ENSG00000283774,MIR632,94
52761,52761,ENSG00000264373,RP11-227G15.6,90
52762,52762,ENSG00000202100,Y_RNA_ENSG00000202100,109
52763,52763,ENSG00000280245,RP11-466A19.4,1078
52764,52764,ENSG00000265222,RP11-466A19.8,927
52765,52765,ENSG00000263717,RP11-466A19.6,420
52766,52766,ENSG00000279781,RP11-466A19.7,613
52767,52767,ENSG00000265337,RP11-466A19.5,475
52768,52768,ENSG00000201178,Y_RNA_ENSG00000201178,111
52769,52769,ENSG00000264598,RP1-29G21.1,427
52770,52770,ENSG00000280349,RP11-40A13.2,351
52771,52771,ENSG00000265544,AA06,632
52772,52772,ENSG00000283381,RP11-118G23.4,256
52773,52773,ENSG00000283417,RP11-118G23.3,2396
52774,52774,ENSG00000265356,RP11-17M24.3,1844
52775,52775,ENSG00000263435,RP11-17M24.2,323
52776,52776,ENSG00000279674,RP11-1086I4.2,5984
52777,52777,ENSG00000226049,TLK2P1,3192
52778,52778,ENSG00000263485,CTC-304I17.4,299
52779,52779,ENSG00000265775,CTC-304I17.3,536
52780,52780,ENSG00000252370,RNA5SP438,112
52781,52781,ENSG00000264791,CTC-304I17.2,375
52782,52782,ENSG00000265614,RP11-521P1.1,367
52783,52783,ENSG00000225582,AC011193.1,1770
52784,52784,ENSG00000197322,C17orf102,3997
52785,52785,ENSG00000278860,RP11-28A22.2,401
52786,52786,ENSG00000264174,RP11-212E8.1,662
52787,52787,ENSG00000285559,RP11-642M2.4,972
52788,52788,ENSG00000243423,RP5-837J1.1,271
52789,52789,ENSG00000253084,RNU6-840P,65
52790,52790,ENSG00000252328,Vault_ENSG00000252328,98
52791,52791,ENSG00000266981,RP11-799D4.2,559
52792,52792,ENSG00000267744,RP11-799D4.1,742
52793,52793,ENSG00000267271,RP11-686D22.2,334
52794,52794,ENSG00000267315,UFM1P2,263
52795,52795,ENSG00000267745,RP11-686D22.8,1212
52796,52796,ENSG00000267648,RP11-686D22.3,871
52797,52797,ENSG00000267102,RP11-686D22.7,627
52798,52798,ENSG00000267312,RP11-1094M14.7,1070
52799,52799,ENSG00000267554,RP11-686D22.10,560
52800,52800,ENSG00000286065,SLFN12L_ENSG00000286065,2766
52801,52801,ENSG00000267046,E2F3P1,1230
52802,52802,ENSG00000267369,TAF5LP1,958
52803,52803,ENSG00000267074,RP11-1094M14.5,849
52804,52804,ENSG00000255987,TOMM20P2,421
52805,52805,ENSG00000286030,RP11-686D22.11,691
52806,52806,ENSG00000242660,RP11-1094M14.1,156
52807,52807,ENSG00000207297,SNORD7,97
52808,52808,ENSG00000267592,CTC-507E2.2,225
52809,52809,ENSG00000271392,RP1-161P9.5,480
52810,52810,ENSG00000270894,AC015849.13,421
52811,52811,ENSG00000271268,AC015849.14,474
52812,52812,ENSG00000271394,7SK_ENSG00000271394,247
52813,52813,ENSG00000271013,LRRC37A9P,5376
52814,52814,ENSG00000273736,CTB-186H2.2,407
52815,52815,ENSG00000278690,RP11-104J23.2,388
52816,52816,ENSG00000276014,RN7SL301P,298
52817,52817,ENSG00000282738,RP11-428O23.1,225
52818,52818,ENSG00000276755,RP11-893G17.4,108
52819,52819,ENSG00000278395,AC131056.6,106
52820,52820,ENSG00000261499,CH17-260O16.1,1168
52821,52821,ENSG00000265889,Y_RNA_ENSG00000265889,102
52822,52822,ENSG00000260287,TBC1D3G,2065
52823,52823,ENSG00000274226,TBC1D3H,2065
52824,52824,ENSG00000277029,RNU6-1192P,107
52825,52825,ENSG00000275954,TBC1D3F,2117
52826,52826,ENSG00000274658,TBC1D3J,1426
52827,52827,ENSG00000274164,RNA5SP439,124
52828,52828,ENSG00000274756,CTB-75G16.1,864
52829,52829,ENSG00000276508,CTD-3194G12.1,376
52830,52830,ENSG00000276707,RP11-445F12.2,544
52831,52831,ENSG00000277911,RP11-333J10.2,256
52832,52832,ENSG00000277589,RP11-333J10.3,710
52833,52833,ENSG00000276326,MIR2909,69
52834,52834,ENSG00000277579,CTC-268N12.3,411
52835,52835,ENSG00000274308,RP11-19G24.1,814
52836,52836,ENSG00000275029,HMGB1P24,857
52837,52837,ENSG00000276810,RP11-19G24.2,524
52838,52838,ENSG00000276054,RP11-378E13.3,735
52839,52839,ENSG00000275839,CTC-421K24.1,443
52840,52840,ENSG00000274620,MIR378J,109
52841,52841,ENSG00000276715,YWHAEP7,2998
52842,52842,ENSG00000277341,RNU6-489P,107
52843,52843,ENSG00000273513,TBC1D3K,2116
52844,52844,ENSG00000277488,5S_rRNA_ENSG00000277488,87
52845,52845,ENSG00000274615,CH17-258A22.4,1300
52846,52846,ENSG00000275006,Y_RNA_ENSG00000275006,102
52847,52847,ENSG00000278599,TBC1D3E,2082
52848,52848,ENSG00000274663,RNA5SP526,87
52849,52849,ENSG00000274611,TBC1D3,2077
52850,52850,ENSG00000274487,NPEPPSP1,1688
52851,52851,ENSG00000274284,Y_RNA_ENSG00000274284,102
52852,52852,ENSG00000276170,AC124789.1,1248
52853,52853,ENSG00000275238,MIR4734,70
52854,52854,ENSG00000273627,MIR4726,58
52855,52855,ENSG00000276036,RNA5SP440,119
52856,52856,ENSG00000274607,RNU6-866P,122
52857,52857,ENSG00000274054,MIR4727,55
52858,52858,ENSG00000252699,SNORA21B,136
52859,52859,ENSG00000199293,SNORA21,132
52860,52860,ENSG00000244086,RPS20P35,357
52861,52861,ENSG00000277057,MIR6779,64
52862,52862,ENSG00000265428,RP1-56K13.6,302
52863,52863,ENSG00000277426,CTD-2206N4.5,209
52864,52864,ENSG00000266013,LINC02079,294
52865,52865,ENSG00000214553,LRRC37A11P,7190
52866,52866,ENSG00000266048,CTD-2206N4.1,117
52867,52867,ENSG00000263818,RDM1P5,4171
52868,52868,ENSG00000280177,RP5-906A24.1,2777
52869,52869,ENSG00000265460,RP11-690G19.4,1294
52870,52870,ENSG00000222777,RNU6-233P,141
52871,52871,ENSG00000265178,MIR4728,67
52872,52872,ENSG00000264663,KRT8P34,1044
52873,52873,ENSG00000226117,AC079199.2,156
52874,52874,ENSG00000204913,LRRC3C,1350
52875,52875,ENSG00000283721,MIR6884,78
52876,52876,ENSG00000238793,SNORD124,104
52877,52877,ENSG00000279199,RP11-749I16.3,2228
52878,52878,ENSG00000284144,MIR6866,69
52879,52879,ENSG00000274621,MIR6867,67
52880,52880,ENSG00000278918,CTD-2267D19.1,2491
52881,52881,ENSG00000264655,PPIAP54,487
52882,52882,ENSG00000252618,RNA5SP441,88
52883,52883,ENSG00000278346,CTD-2267D19.7,880
52884,52884,ENSG00000222881,Y_RNA_ENSG00000222881,107
52885,52885,ENSG00000240125,RPL23AP75,451
52886,52886,ENSG00000279806,RP11-58O9.2,1736
52887,52887,ENSG00000279775,RP5-1028K7.1,1473
52888,52888,ENSG00000224244,KRT224P,656
52889,52889,ENSG00000229028,KRT223P,1705
52890,52890,ENSG00000212899,KRTAP3-3,735
52891,52891,ENSG00000226776,KRTAP3-4P,280
52892,52892,ENSG00000204887,KRTAP1-4,408
52893,52893,ENSG00000221880,KRTAP1-3,991
52894,52894,ENSG00000213417,KRTAP2-4,764
52895,52895,ENSG00000237230,KRTAP2-5P,396
52896,52896,ENSG00000240871,KRTAP4-7,992
52897,52897,ENSG00000241241,KRTAP4-16,708
52898,52898,ENSG00000212722,KRTAP4-9,1157
52899,52899,ENSG00000213416,KRTAP4-12,1092
52900,52900,ENSG00000251439,KRTAP4-17P,193
52901,52901,ENSG00000240542,KRTAP9-1,753
52902,52902,ENSG00000248807,KRTAP9-12P,532
52903,52903,ENSG00000239886,KRTAP9-2,1005
52904,52904,ENSG00000204873,KRTAP9-3,1006
52905,52905,ENSG00000187272,KRTAP9-8,1006
52906,52906,ENSG00000241595,KRTAP9-4,967
52907,52907,ENSG00000198083,KRTAP9-9,981
52908,52908,ENSG00000229351,KRTAP9-11P,525
52909,52909,ENSG00000180386,KRTAP9-7,1039
52910,52910,ENSG00000237183,KRTAP9-10P,207
52911,52911,ENSG00000212658,KRTAP29-1,1026
52912,52912,ENSG00000233014,TBC1D3P7,914
52913,52913,ENSG00000108516,AC003958.6,421
52914,52914,ENSG00000006059,KRT33A,1303
52915,52915,ENSG00000225438,KRT41P,1293
52916,52916,ENSG00000171360,KRT38,2691
52917,52917,ENSG00000236473,KRT43P,910
52918,52918,ENSG00000223125,RNU2-32P,191
52919,52919,ENSG00000229732,AC019349.5,476
52920,52920,ENSG00000283796,MIR6510,54
52921,52921,ENSG00000214514,KRT42P,4512
52922,52922,ENSG00000278954,RP13-415G19.2,2466
52923,52923,ENSG00000201920,RNA5SP442,107
52924,52924,ENSG00000239542,RN7SL399P,279
52925,52925,ENSG00000259623,RP11-156E6.1,2930
52926,52926,ENSG00000280295,RP11-358B23.6,1638
52927,52927,ENSG00000236194,AC003104.1,1496
52928,52928,ENSG00000278829,RP11-358B23.7,819
52929,52929,ENSG00000238704,RNU7-97P,62
52930,52930,ENSG00000264314,MIR548AT,58
52931,52931,ENSG00000267222,RP11-194N12.2,684
52932,52932,ENSG00000267632,RP11-400F19.18,1736
52933,52933,ENSG00000283929,MIR5010,120
52934,52934,ENSG00000267185,PTP4A2P1,478
52935,52935,ENSG00000266929,RP11-400F19.8,594
52936,52936,ENSG00000108785,HSD17B1P1,955
52937,52937,ENSG00000280183,RP11-400F19.12,535
52938,52938,ENSG00000267189,ATP5MGP7,310
52939,52939,ENSG00000267132,HMGB3P27,561
52940,52940,ENSG00000275273,MIR6780A,68
52941,52941,ENSG00000239671,CTD-3193K9.1,345
52942,52942,ENSG00000214578,HMGN2P15,270
52943,52943,ENSG00000278447,MIR6781,64
52944,52944,ENSG00000260105,AOC4P,3169
52945,52945,ENSG00000252039,RNU6-287P,98
52946,52946,ENSG00000212149,ENSG00000212149.1,128
52947,52947,ENSG00000240828,RPL21P4,479
52948,52948,ENSG00000198496,NBR2,3048
52949,52949,ENSG00000285057,AC135721.3,63
52950,52950,ENSG00000267681,CTD-3199J23.6,300
52951,52951,ENSG00000267595,BRCA1P1,80
52952,52952,ENSG00000267340,RP11-242D8.3,198
52953,52953,ENSG00000274585,RNU2-1,191
52954,52954,ENSG00000275616,U2_ENSG00000275616,191
52955,52955,ENSG00000273709,U2_ENSG00000273709,191
52956,52956,ENSG00000274432,U2_ENSG00000274432,191
52957,52957,ENSG00000278048,U2_ENSG00000278048,191
52958,52958,ENSG00000276596,U2_ENSG00000276596,191
52959,52959,ENSG00000277903,U2_ENSG00000277903,191
52960,52960,ENSG00000278774,U2_ENSG00000278774,192
52961,52961,ENSG00000274862,U2_ENSG00000274862,191
52962,52962,ENSG00000274062,U2_ENSG00000274062,191
52963,52963,ENSG00000274452,U2_ENSG00000274452,191
52964,52964,ENSG00000275219,U2_ENSG00000275219,191
52965,52965,ENSG00000278591,U2_ENSG00000278591,191
52966,52966,ENSG00000279602,CTD-3014M21.1,1321
52967,52967,ENSG00000277084,RNU2-4P,192
52968,52968,ENSG00000252882,RNU6-1137P,99
52969,52969,ENSG00000251763,RNU6-470P,104
52970,52970,ENSG00000284344,MIR2117,80
52971,52971,ENSG00000252279,RNU6-406P,107
52972,52972,ENSG00000252729,RNU6-971P,106
