s_iri,relationship,t_iri,,,,,,
http://identifiers.org/hgnc/52626,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b102,,,,,,
http://identifiers.org/hgnc/53175,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit140,,,,,,
http://identifiers.org/hgnc/2047,characterize,http://purl.obolibrary.org/obo/CL_4033008,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_0002208,,,,,,
http://identifiers.org/hgnc/1766,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/5361,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-624a4-2,characterize,https://purl.org/ccf/ASCTB-TEMP_epen69,,,,,,
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_1000352,,,,,,
http://identifiers.org/hgnc/26708,characterize,http://purl.obolibrary.org/obo/PCL_0015123,,,,,,
http://identifiers.org/hgnc/18695,characterize,https://purl.org/ccf/ASCTB-TEMP_dg203,,,,,,
http://identifiers.org/hgnc/10854,characterize,https://purl.org/ccf/ASCTB-TEMP_splat373,,,,,,
http://identifiers.org/hgnc/17265,characterize,http://purl.obolibrary.org/obo/PCL_0015031,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd3g,characterize,http://purl.obolibrary.org/obo/CL_0000084,,,,,,
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/CL_0002329,,,,,,
http://identifiers.org/hgnc/18374,characterize,https://purl.org/ccf/ASCTB-TEMP_astro55,,,,,,
http://identifiers.org/hgnc/6724,characterize,http://purl.obolibrary.org/obo/CL_0019002,,,,,,
http://identifiers.org/hgnc/6012,characterize,http://purl.obolibrary.org/obo/CL_0000451,,,,,,
http://identifiers.org/hgnc/4938,characterize,http://purl.obolibrary.org/obo/CL_0002059,,,,,,
http://identifiers.org/hgnc/13348,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/1667,characterize,http://purl.obolibrary.org/obo/CL_0009111,,,,,,
http://identifiers.org/hgnc/9662,characterize,https://purl.org/ccf/ASCTB-TEMP_splenic-littoral-cell,,,,,,
http://identifiers.org/hgnc/9236,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-proliferating,,,,,,
http://identifiers.org/hgnc/25552,characterize,https://purl.org/ccf/ASCTB-TEMP_thex459,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105370315,characterize,http://purl.obolibrary.org/obo/PCL_0015114,,,,,,
http://identifiers.org/hgnc/12663,characterize,http://purl.obolibrary.org/obo/CL_1001111,,,,,,
http://identifiers.org/hgnc/11935,characterize,http://purl.obolibrary.org/obo/CL_0000084,,,,,,
http://identifiers.org/hgnc/3604,characterize,https://purl.org/ccf/ASCTB-TEMP_mge245,,,,,,
http://identifiers.org/hgnc/3609,characterize,http://purl.obolibrary.org/obo/CL_0000553,,,,,,
http://identifiers.org/hgnc/5358,characterize,http://purl.obolibrary.org/obo/CL_0000942,,,,,,
http://identifiers.org/hgnc/13177,characterize,http://purl.obolibrary.org/obo/CL_0009069,,,,,,
http://identifiers.org/hgnc/1675,characterize,http://purl.obolibrary.org/obo/CL_0000546,,,,,,
http://identifiers.org/hgnc/3763,characterize,http://purl.obolibrary.org/obo/CL_1001005,,,,,,
http://identifiers.org/hgnc/20707,characterize,https://purl.org/ccf/ASCTB-TEMP_cop41,,,,,,
http://identifiers.org/hgnc/11329,characterize,https://purl.org/ccf/ASCTB-TEMP_mge258,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc101928964,characterize,http://purl.obolibrary.org/obo/PCL_0015082,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ac002066-1,characterize,https://purl.org/ccf/ASCTB-TEMP_msn206,,,,,,
http://identifiers.org/hgnc/50645,characterize,http://purl.obolibrary.org/obo/PCL_0015075,,,,,,
http://identifiers.org/hgnc/9477,characterize,https://purl.org/ccf/ASCTB-TEMP_midi439,,,,,,
http://identifiers.org/hgnc/3802,characterize,https://purl.org/ccf/ASCTB-TEMP_capsule-mesenchymal-stromal-cell,,,,,,
http://identifiers.org/hgnc/11853,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-89n17-4,characterize,https://purl.org/ccf/ASCTB-TEMP_cop38,,,,,,
http://identifiers.org/hgnc/8038,characterize,https://purl.org/ccf/ASCTB-TEMP_thex458,,,,,,
http://identifiers.org/hgnc/7315,characterize,https://purl.org/ccf/ASCTB-TEMP_mantle-zone-b-cell,,,,,,
http://identifiers.org/hgnc/2637,characterize,http://purl.obolibrary.org/obo/CL_0019028,,,,,,
http://identifiers.org/hgnc/2959,characterize,http://purl.obolibrary.org/obo/CL_1001131,,,,,,
http://identifiers.org/hgnc/636,characterize,http://purl.obolibrary.org/obo/CL_4030018,,,,,,
http://identifiers.org/hgnc/26299,characterize,https://purl.org/ccf/ASCTB-TEMP_msn208,,,,,,
http://identifiers.org/hgnc/52588,characterize,https://purl.org/ccf/ASCTB-TEMP_splat388,,,,,,
http://identifiers.org/hgnc/7941,characterize,https://purl.org/ccf/ASCTB-TEMP_midi443,,,,,,
http://identifiers.org/hgnc/990,characterize,http://purl.obolibrary.org/obo/CL_0009112,,,,,,
http://identifiers.org/hgnc/1634,characterize,https://purl.org/ccf/ASCTB-TEMP_interdigitating-dendritic-cells,,,,,,
https://purl.org/ccf/ASCTB-TEMP_asc-type-amino-acid-transporter-1,characterize,http://purl.obolibrary.org/obo/CL_0000136,,,,,,
http://identifiers.org/hgnc/12053,characterize,http://purl.obolibrary.org/obo/CL_0000921,,,,,,
http://identifiers.org/hgnc/6140,characterize,http://purl.obolibrary.org/obo/CL_0002193,,,,,,
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0000899,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/CL_0002332,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ac010091-1,characterize,https://purl.org/ccf/ASCTB-TEMP_midi438,,,,,,
http://identifiers.org/hgnc/1663,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-macrophage,,,,,,
http://identifiers.org/hgnc/2700,characterize,http://purl.obolibrary.org/obo/CL_0002208,,,,,,
http://identifiers.org/hgnc/3068,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/2907,characterize,https://purl.org/ccf/ASCTB-TEMP_splat417,,,,,,
http://identifiers.org/hgnc/6715,characterize,http://purl.obolibrary.org/obo/CL_4033016,,,,,,
http://identifiers.org/hgnc/11127,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-macrophage,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd68,characterize,https://purl.org/ccf/ASCTB-TEMP_uterine-dendritic-cells,,,,,,
http://identifiers.org/hgnc/4826,characterize,http://purl.obolibrary.org/obo/CL_0000764,,,,,,
http://identifiers.org/hgnc/6446,characterize,http://purl.obolibrary.org/obo/CL_1000457,,,,,,
http://identifiers.org/hgnc/6436,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/4708,characterize,http://purl.obolibrary.org/obo/CL_0000623,,,,,,
http://identifiers.org/hgnc/7317,characterize,http://purl.obolibrary.org/obo/CL_0000097,,,,,,
http://identifiers.org/hgnc/598,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/1631,characterize,http://purl.obolibrary.org/obo/CL_0000887,,,,,,
http://identifiers.org/hgnc/20151,characterize,http://purl.obolibrary.org/obo/PCL_0015057,,,,,,
http://identifiers.org/hgnc/34527,characterize,http://purl.obolibrary.org/obo/CL_1000271,,,,,,
http://identifiers.org/hgnc/7371,characterize,https://purl.org/ccf/ASCTB-TEMP_columnar-ovarian-surface-epithelial-cell,,,,,,
http://identifiers.org/hgnc/11801,characterize,https://purl.org/ccf/ASCTB-TEMP_amnion-mesenchymal-stromal-cell-amsc,,,,,,
http://identifiers.org/hgnc/11924,characterize,http://purl.obolibrary.org/obo/CL_0009107,,,,,,
http://identifiers.org/hgnc/24318,characterize,http://purl.obolibrary.org/obo/CL_0009089,,,,,,
http://identifiers.org/hgnc/2893,characterize,http://purl.obolibrary.org/obo/CL_0000636,,,,,,
http://identifiers.org/hgnc/9143,characterize,https://purl.org/ccf/ASCTB-TEMP_splat398,,,,,,
http://identifiers.org/hgnc/4525,characterize,http://purl.obolibrary.org/obo/PCL_0015092,,,,,,
http://identifiers.org/hgnc/2235,characterize,http://purl.obolibrary.org/obo/CL_0000442,,,,,,
http://identifiers.org/hgnc/6421,characterize,http://purl.obolibrary.org/obo/CL_0002337,,,,,,
http://identifiers.org/hgnc/2770,characterize,http://purl.obolibrary.org/obo/CL_4033017,,,,,,
http://identifiers.org/hgnc/14188,characterize,http://purl.obolibrary.org/obo/CL_0002079,,,,,,
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0000938,,,,,,
http://identifiers.org/hgnc/11059,characterize,http://purl.obolibrary.org/obo/PCL_0015088,,,,,,
http://identifiers.org/hgnc/6132,characterize,https://purl.org/ccf/ASCTB-TEMP_msn219,,,,,,
http://identifiers.org/hgnc/5480,characterize,http://purl.obolibrary.org/obo/CL_0000972,,,,,,
http://identifiers.org/hgnc/14678,characterize,http://purl.obolibrary.org/obo/PCL_0015031,,,,,,
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0000888,,,,,,
http://identifiers.org/hgnc/9403,characterize,http://purl.obolibrary.org/obo/CL_0009068,,,,,,
http://identifiers.org/hgnc/51662,characterize,https://purl.org/ccf/ASCTB-TEMP_opc36,,,,,,
http://identifiers.org/hgnc/5297,characterize,https://purl.org/ccf/ASCTB-TEMP_cge281,,,,,,
http://identifiers.org/hgnc/8038,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4191,,,,,,
http://identifiers.org/hgnc/10940,characterize,http://purl.obolibrary.org/obo/CL_4033028,,,,,,
http://identifiers.org/hgnc/4324,characterize,https://purl.org/ccf/ASCTB-TEMP_splat409,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_4033005,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-369e15-3,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13186,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000899,,,,,,
http://identifiers.org/hgnc/24961,characterize,http://purl.obolibrary.org/obo/CL_0002062,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-191l9-4,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit131,,,,,,
http://identifiers.org/hgnc/2705,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-fibroblast,,,,,,
http://identifiers.org/hgnc/9607,characterize,http://purl.obolibrary.org/obo/CL_0000442,,,,,,
http://identifiers.org/hgnc/18020,characterize,http://purl.obolibrary.org/obo/CL_1000330,,,,,,
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0000669,,,,,,
http://identifiers.org/hgnc/1686,characterize,https://purl.org/ccf/ASCTB-TEMP_misc132,,,,,,
http://identifiers.org/hgnc/2014,characterize,http://purl.obolibrary.org/obo/CL_0000097,,,,,,
http://identifiers.org/hgnc/28915,characterize,http://purl.obolibrary.org/obo/CL_0002059,,,,,,
http://identifiers.org/hgnc/12559,characterize,http://purl.obolibrary.org/obo/CL_1001108,,,,,,
http://identifiers.org/hgnc/11517,characterize,https://purl.org/ccf/ASCTB-TEMP_splat367,,,,,,
http://identifiers.org/hgnc/28306,characterize,http://purl.obolibrary.org/obo/PCL_0015016,,,,,,
http://identifiers.org/hgnc/2360,characterize,http://purl.obolibrary.org/obo/CL_0000909,,,,,,
http://identifiers.org/hgnc/7679,characterize,https://purl.org/ccf/ASCTB-TEMP_thex448,,,,,,
http://identifiers.org/hgnc/10489,characterize,http://purl.obolibrary.org/obo/CL_0000576,,,,,,
http://identifiers.org/hgnc/14449,characterize,http://purl.obolibrary.org/obo/CL_0000740,,,,,,
http://identifiers.org/hgnc/1674,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cells,,,,,,
http://identifiers.org/hgnc/206,characterize,http://purl.obolibrary.org/obo/CL_0000970,,,,,,
http://identifiers.org/hgnc/19254,characterize,http://purl.obolibrary.org/obo/CL_0000942,,,,,,
http://identifiers.org/hgnc/6895,characterize,http://purl.obolibrary.org/obo/CL_0000235,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_0002062,,,,,,
http://identifiers.org/hgnc/44915,characterize,https://purl.org/ccf/ASCTB-TEMP_astro62,,,,,,
http://identifiers.org/hgnc/13741,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit146,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105370019,characterize,http://purl.obolibrary.org/obo/PCL_0015115,,,,,,
http://identifiers.org/hgnc/5361,characterize,http://purl.obolibrary.org/obo/CL_0000545,,,,,,
http://identifiers.org/hgnc/13635,characterize,https://purl.org/ccf/ASCTB-TEMP_vendplvap13,,,,,,
http://identifiers.org/hgnc/3520,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn230,,,,,,
http://identifiers.org/hgnc/6481,characterize,https://purl.org/ccf/ASCTB-TEMP_splat388,,,,,,
http://identifiers.org/hgnc/8514,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-537p24-1,characterize,https://purl.org/ccf/ASCTB-TEMP_misc166,,,,,,
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0001062,,,,,,
http://identifiers.org/hgnc/1643,characterize,http://purl.obolibrary.org/obo/CL_0000787,,,,,,
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
http://identifiers.org/hgnc/1675,characterize,http://purl.obolibrary.org/obo/CL_0000910,,,,,,
http://identifiers.org/hgnc/3036,characterize,http://purl.obolibrary.org/obo/CL_1000489,,,,,,
http://identifiers.org/hgnc/10690,characterize,http://purl.obolibrary.org/obo/CL_0000556,,,,,,
http://identifiers.org/hgnc/29602,characterize,http://purl.obolibrary.org/obo/CL_0009106,,,,,,
http://identifiers.org/hgnc/15846,characterize,http://purl.obolibrary.org/obo/CL_1001099,,,,,,
http://identifiers.org/hgnc/6141,characterize,http://purl.obolibrary.org/obo/CL_1000489,,,,,,
http://identifiers.org/hgnc/5318,characterize,https://purl.org/ccf/ASCTB-TEMP_astro62,,,,,,
http://identifiers.org/hgnc/21245,characterize,https://purl.org/ccf/ASCTB-TEMP_pi16-fibroblast-cell-of-ureter,,,,,,
http://identifiers.org/hgnc/10720,characterize,http://purl.obolibrary.org/obo/CL_0001203,,,,,,
http://identifiers.org/hgnc/5344,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/245,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/7189,characterize,https://purl.org/ccf/ASCTB-TEMP_oligo44,,,,,,
http://identifiers.org/hgnc/11051,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi298,,,,,,
http://identifiers.org/hgnc/4525,characterize,https://purl.org/ccf/ASCTB-TEMP_splat388,,,,,,
http://identifiers.org/hgnc/13542,characterize,https://purl.org/ccf/ASCTB-TEMP_misc116,,,,,,
http://identifiers.org/hgnc/4172,characterize,http://purl.obolibrary.org/obo/CL_1000417,,,,,,
http://identifiers.org/hgnc/9461,characterize,https://purl.org/ccf/ASCTB-TEMP_ganglion,,,,,,
http://identifiers.org/hgnc/12692,characterize,http://purl.obolibrary.org/obo/CL_0017004,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ro,characterize,http://purl.obolibrary.org/obo/PCL_0015004,,,,,,
http://identifiers.org/hgnc/12578,characterize,https://purl.org/ccf/ASCTB-TEMP_superficial-cell-of-bladder-urothelium,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/CL_0002364,,,,,,
http://identifiers.org/hgnc/15813,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn231,,,,,,
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat361,,,,,,
http://identifiers.org/hgnc/2045,characterize,http://purl.obolibrary.org/obo/CL_0009076,,,,,,
http://identifiers.org/hgnc/17995,characterize,http://purl.obolibrary.org/obo/CL_1000849,,,,,,
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0001055,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-354i13-2,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp95,,,,,,
http://identifiers.org/hgnc/2705,characterize,https://purl.org/ccf/ASCTB-TEMP_fibroblast,,,,,,
http://identifiers.org/hgnc/7549,characterize,http://purl.obolibrary.org/obo/PCL_0015069,,,,,,
http://identifiers.org/hgnc/9051,characterize,http://purl.obolibrary.org/obo/CL_1001005,,,,,,
http://identifiers.org/hgnc/2558,characterize,http://purl.obolibrary.org/obo/CL_0002396,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_1001106,,,,,,
http://identifiers.org/hgnc/9086,characterize,https://purl.org/ccf/ASCTB-TEMP_chrp76,,,,,,
http://identifiers.org/hgnc/20369,characterize,http://purl.obolibrary.org/obo/CL_0000909,,,,,,
http://identifiers.org/hgnc/18153,characterize,http://purl.obolibrary.org/obo/CL_0000970,,,,,,
http://identifiers.org/hgnc/3600,characterize,http://purl.obolibrary.org/obo/CL_4033026,,,,,,
http://identifiers.org/hgnc/10882,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb332,,,,,,
http://identifiers.org/hgnc/10639,characterize,http://purl.obolibrary.org/obo/CL_0009103,,,,,,
http://identifiers.org/hgnc/11853,characterize,http://purl.obolibrary.org/obo/CL_1001096,,,,,,
http://identifiers.org/hgnc/3594,characterize,http://purl.obolibrary.org/obo/CL_1000309,,,,,,
http://identifiers.org/hgnc/1569,characterize,http://purl.obolibrary.org/obo/CL_4033019,,,,,,
http://identifiers.org/hgnc/6132,characterize,https://purl.org/ccf/ASCTB-TEMP_splat416,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105374524,characterize,http://purl.obolibrary.org/obo/PCL_0015095,,,,,,
http://identifiers.org/hgnc/12692,characterize,https://purl.org/ccf/ASCTB-TEMP_interdigitating-dendritic-cells,,,,,,
http://identifiers.org/hgnc/894,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/3816,characterize,http://purl.obolibrary.org/obo/CL_0002332,,,,,,
http://identifiers.org/hgnc/4947,characterize,http://purl.obolibrary.org/obo/CL_0000972,,,,,,
http://identifiers.org/hgnc/17178,characterize,https://purl.org/ccf/ASCTB-TEMP_cge287,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ptgs1,characterize,https://purl.org/ccf/ASCTB-TEMP_luminal-epithelial-cell,,,,,,
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat356,,,,,,
http://identifiers.org/hgnc/14864,characterize,http://purl.obolibrary.org/obo/PCL_0015124,,,,,,
http://identifiers.org/hgnc/18083,characterize,https://purl.org/ccf/ASCTB-TEMP_chrp79,,,,,,
http://identifiers.org/hgnc/5361,characterize,http://purl.obolibrary.org/obo/CL_0001078,,,,,,
http://identifiers.org/hgnc/19179,characterize,https://purl.org/ccf/ASCTB-TEMP_splat237,,,,,,
http://identifiers.org/hgnc/6149,characterize,http://purl.obolibrary.org/obo/CL_0001056,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000914,,,,,,
http://identifiers.org/hgnc/3020,characterize,https://purl.org/ccf/ASCTB-TEMP_msn209,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd14,characterize,http://purl.obolibrary.org/obo/CL_0000235,,,,,,
https://purl.org/ccf/ASCTB-TEMP_hes1,characterize,http://purl.obolibrary.org/obo/CL_0000584,,,,,,
http://identifiers.org/hgnc/2095,characterize,http://purl.obolibrary.org/obo/CL_0000636,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0000909,,,,,,
http://identifiers.org/hgnc/19718,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn224,,,,,,
http://identifiers.org/hgnc/21555,characterize,http://purl.obolibrary.org/obo/PCL_0015046,,,,,,
http://identifiers.org/hgnc/8803,characterize,http://purl.obolibrary.org/obo/CL_0017004,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ms4a1,characterize,https://purl.org/ccf/ASCTB-TEMP_b-cell,,,,,,
http://identifiers.org/hgnc/7154,characterize,http://purl.obolibrary.org/obo/CL_0002396,,,,,,
http://identifiers.org/hgnc/222,characterize,http://purl.obolibrary.org/obo/CL_1001285,,,,,,
http://identifiers.org/hgnc/10617,characterize,http://purl.obolibrary.org/obo/CL_0009071,,,,,,
http://identifiers.org/hgnc/7830,characterize,http://purl.obolibrary.org/obo/CL_0000542,,,,,,
http://identifiers.org/hgnc/4027,characterize,https://purl.org/ccf/ASCTB-TEMP_airway-submucosal-gland-ciliated-duct-cells,,,,,,
http://identifiers.org/hgnc/1681,characterize,https://purl.org/ccf/ASCTB-TEMP_amnion-mesenchymal-stromal-cell-amsc,,,,,,
