keyword,processed
PLTP,0
Inh L1 PVALB SST ASIC4,0
rib 4,0
thymic interlobular fibroblast,0
superior sagittal sinus,0
SLC17A1,0
deep buccal branch of facial nerve,0
tracheal branches of inferior thyroid artery,0
CARTPT,0
Na/K ATPasea2,0
supraorbital nerve,0
glutamatergic neuron,0
broad ligament of uterus,0
transverse costal facet of ninth thoracic vertebra,0
IL7+,0
mucosa of Fallopian tube isthmus,0
internal nasal branch of infra-orbital nerve,0
mammillary process of fifth lumbar vertebra,0
musculophrenic artery,0
OPN4,0
supraorbital vein,0
Connecting Tubule Cell,0
anterior external vertebral venous plexus,0
right inferior pulmonary vein,0
genioglossus muscle,0
superior articular facet of eleventh thoracic vertebra,0
DG_202,0
ventral ramus of third cervical spinal nerve,0
distal phalanx of digit of foot 1,0
immature B cell,0
cervical vertebra 4,0
anterior medial malleolar artery,0
Chrp_76,0
alveolar type I cell,0
oculomotor nerve,0
shaft of fourth distal phalanx of hand,0
lateral dorsal digital artery of fifth digit of hand,0
keratin 5/6,0
Splat_416,0
Erythrocytes,0
lung megakaryocyte,0
enterocytes,0
left lumbar artery 2,0
deep circumflex iliac vein,0
left bronchomediastinal lymph trunk,0
coccygeus muscle,0
inferior alveolar nerve,0
superior intercostal vein,0
osteocyte,0
radialis indicis artery,0
vasa recta of kidney,0
neck of talus,0
lamina of fifth lumbar vertebra,0
Splat_393,0
recurrent meningeal branch of fifth thoracic spinal nerve,0
Splat_397,0
pararectal lymph node,0
Exc L5-6 THEMIS TNFAIP6,0
adductor magnus branch of posterior branch of obturator nerve,0
venous endothelium,0
dominance antral follicle,0
PRTN3,0
helios,0
RP11-114G22.1,0
filaggrin,0
biceps brachii muscle,0
lumbar spinal cord dorsal horn,0
endometrium glandular epithelium,0
palmar carpal branch of radial artery,0
CCN2,0
pedicle of eleventh thoracic vertebra,0
BCL7A,0
communicating branch of nasociliary nerve with ciliary ganglion,0
T-box transcription factor 21,0
lumbar vein,0
perineal nerve,0
trochlear notch of ulna,0
mammillary process of second lumbar vertebra,0
NPAS1,0
Exc L2-3 RORB RTKN2,0
deep external pudendal vein,0
BMP6,0
ventral ramus of seventh thoracic spinal nerve,0
Exc L3-5 FEZF2 LINC01107,0
LMX1A,0
trachea,0
CD22,0
DEFB1,0
middle cerebellar peduncle,0
EGF,0
LOC100128108,0
anal gland,0
Fibroblast,0
ethmoidal vein,0
thalamic excitatory neuron,0
left posterior intercostal vein 2,0
MBP,0
L5ET_118,0
pharyngeal branch of glossopharyngeal nerve,0
Chrp_78,0
cuboid bone,0
Quiescent stellate cell,0
sacrum,0
Splat_383,0
gastrocnemius vein,0
conoid tubercle of clavicle,0
sternal end of clavicle,0
medullary thymic epithelial cell type 3,0
meningeal branch of third lumbar spinal nerve,0
Fibroblastic Reticular Cell (FRC),0
CK8/18,0
m/z 848.5581,0
SLC12A1,0
body of ninth rib,0
LINC00326,0
MGE_236,0
TF,0
interlobular artery of pancreas,0
alveolar macrophage proliferating,0
sciatic nerve,0
internal pudendal artery,0
CUBN,0
uterine myometrium,0
RP3-401D24.1,0
Elastin,0
medial muscular branch of radial nerve to medial head of triceps brachii,0
MGE_256,0
EPCAM,0
SPI1,0
cerebellar cortex,0
vertebral arch of sixth thoracic vertebra,0
Parietal Epithelial Cell,0
Splat_345,0
anterior inferior pancreaticoduodenal artery,0
RORC+,0
vasoactive intestinal polypeptide,0
anterior talar articular surface of calcaneus,0
superior articular facet of second lumbar vertebra,0
cortical blood vessels,0
superior phrenic artery,0
NEDD4,0
cardiac branch of right vagus to deep cardiac plexus,0
M1-like macrophage,0
head of third metatarsal bone,0
Lubricin,0
lateral marginal vein,0
branch of musculocutaneous nerve to biceps brachii,0
sternal end of fifth rib,0
LOC105371310,0
ITGA7,0
ITGBL1,0
vestibulocochlear artery,0
cervical vertebra 3,0
LINC00410,0
Perifollicular Zone,0
pedicle of eighth thoracic vertebra,0
Inner Mantle Zone,0
ventral ramus of third thoracic spinal nerve,0
DCSTAMP,0
Splat_355,0
CTXN3,0
neck of eighth rib,0
Monocyte Derived Cell,0
RCVRN,0
DLCT6b_106,0
apex of cervical spinal cord dorsal horn,0
calbindin 2/calretinin,0
CD138,0
CD4 T cell memory,0
frontal sinus of frontal bone,0
inferior vertebral notch of second thoracic vertebra,0
EMCN,0
zygomaticus minor muscle,0
subscapularis branch of superior subscapular nerve (2),0
Vesicular glutamate transporter 3,0
ADRA1A,0
ossicle,0
acromial branch of thoracoacromial artery,0
shaft of second middle phalanx of hand,0
CARM1P1,0
SH3TC1,0
SLITRK6,0
thoracic spinal cord,0
superficial fibular nerve,0
RP11-410K21.2,0
RP11-404H1.1,0
ALK,0
Superficial Mantle Zone,0
APOC1,0
ULIT_120,0
KRT7,0
proximal phalanx of digit of foot 1,0
Lgr5,0
meningeal branch of fifth cervical nerve,0
obturator foramen of os coxa,0
lingual branch of lingual nerve,0
Mgl_12,0
Fbl_29,0
Vessels,0
lateral dorsal digital artery of third digit of foot,0
FCGR3B,0
right common carotid artery,0
internal capsule,0
nerve to third plantar interosseous of foot,0
recoverin,0
RP11-354K4.2,0
KLHL14,0
distal tarsal bone 3,0
superior articular process of ninth thoracic vertebra,0
dorsal nasal artery,0
chorionic mesenchymal stromal cell (CMSC),0
Ventral Excitatory Neuron 2,0
MFAP4,0
CA4,0
Mgl_4,0
superior articular facet of tenth thoracic vertebra,0
mucosal arteriole of colon,0
aorta,0
posterior antebrachial cutaneous nerve,0
INSL5,0
central superior mesenteric ovary,0
DLIT_141,0
telocyte,0
medial orbital gyrus,0
tuberosity of first distal phalanx of hand,0
Endothelial cell,0
HES4,0
NKG2A,0
LGALS3,0
branch of anterior interosseous nerve to flexor pollicis longus,0
base of first proximal phalanx of foot,0
cutaneous branch of hypogastric branch of iliohypogastric nerve,0
branch of posterior interosseous nerve to supinator,0
Proximal Tubule Epithelial Cell Segment 1,0
CD56hi,0
CD235a,0
mylopharyngeal part of superior pharyngeal constrictor muscle,0
ETV1,0
cervical cavity,0
PRDM16,0
Smooth Muscle Cell,0
KLRF1,0
supraspinatus muscle,0
NOVA2,0
RP11-511B7.2,0
transitional B cell,0
LINC00836,0
SLC17A8,0
internal iliac vein,0
muscle layer of oviduct isthmus,0
superior articular process of third thoracic vertebra,0
Splenic venules,0
LUM,0
CD36lo,0
CCR1,0
lateral sacral artery,0
IL1R1,0
inferior hypophyseal artery,0
lateral palpebral artery,0
base of third metacarpal bone,0
IL4R,0
left bronchial vein,0
hepatic portal venule,0
postglenoid tubercle of squamous part of temporal bone,0
ADAMTS5,0
granulocyte-macrophage progenitor cell (GMP),0
right colic artery,0
branch of temporal branch of facial nerve to temporoparietalis,0
FHOD1,0
anterior tibial recurrent artery,0
ureter detrusor smooth muscle,0
CD34hi,0
PDCD1+,0
axillary vein group lymph node,0
PAPPA2,0
DCN5,0
pectinal line of femur,0
left anterior fundus of uterus,0
Midi_436,0
CLIC5,0
AC133680.1,0
base of first proximal phalanx of hand,0
sebaceous gland,0
CA4_195,0
posterior branch of medial cutaneous nerve of forearm,0
autonomic neuronal cells,0
puboanalis muscle,0
superior vertebral notch of fifth cervical vertebra,0
Distal Convolution,0
BEX1,0
ILC,0
anterior cecal artery,0
ulnar nerve,0
superior branch of oculomotor nerve,0
middle ear muscle,0
CXCL14,0
lymphatic endothelium,0
lamina of second cervical vertebra,0
CGE_281,0
Bone lIning Cells,0
branch of musculocutaneous nerve to humerus,0
LRL_318,0
middle vesical artery,0
early Megakaryocyte (MK),0
corticomedullary boundary of thymus,0
body of lateral ventricle,0
meningeal branch of hypoglossal nerve to diploe of occipital bone,0
CCNG2,0
Splat_339,0
spinous process of first cervical vertebra,0
ICOS+,0
rectus femoris muscle,0
CCL19+,0
endothelial cell of bladder,0
levator anguli oris muscle,0
vertebral arch of fifth cervical vertebra,0
medial terminal branch of deep fibular nerve,0
Midget cell,0
vertebral vein,0
LOC105374524,0
MCT,0
tubercle of seventh rib,0
extensor digiti minimi muscle,0
femoral vein,0
lamina of first lumbar vertebra,0
hypoglossal branch of ascending pharyngeal artery,0
transverse costal facet of third thoracic vertebra,0
HMCN1,0
PDPN,0
VendC_15,0
CD11C,0
NR2F2-AS1,0
cutaneous branch of femoral branch of genitofemoral nerve,0
longissimus thoracis muscle,0
branch of sacral nerve plexus to coccygeus,0
CCN4,0
dendritic cell,0
dorsal ramus of fourth lumbar spinal nerve,0
placental microvascular endothelial cells,0
anterior superior pancreaticoduodenal vein,0
transversus abdominis muscle,0
ileal vein,0
capillaries of lymph node,0
AJ006995.3,0
Eosinophil Major Basic,0
lateral sacral crest of sacrum,0
SPARC,0
Dendritic cell (migratory),0
bronchial mesenchyme,0
APLP2+,0
LRL_319,0
PDGFRB,0
lateral dorsal digital branch of radial nerve to ring finger,0
Amex_156,0
ACSM2A,0
spinal part of deltoid muscle,0
LCK,0
mental nerve,0
ovulatory antral follicle,0
deep branch of lateral plantar nerve,0
Splat_347,0
STAB1,0
PDZRN4,0
pericentral hepatocyte,0
right ovarian vein,0
PYGM,0
periductal arteriole of accessory pancreatic duct,0
basal cell of epithelium of terminal bronchiole,0
head of ulna of ulna,0
cervical spinal cord ventral column,0
shaft of second proximal phalanx of foot,0
transverse head of adductor hallucis muscle,0
RAR related orphan receptor C,0
LOC105373592,0
internal branch of accessory nerve,0
GZMB,0
left pulmonary artery,0
superior nuchal line of squamous part of occipital bone,0
branch of recurrent laryngeal nerve to thyroarytenoid,0
superior anastomotic vein,0
cervix glandular epithelium,0
biceps femoris muscle,0
shaft of second middle phalanx of foot,0
sternal end of first rib,0
basilar part of pons (Pontine nuclei),0
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte,0
rib 11,0
PTGDS,0
alpha Defensin 5a,0
cremaster muscle,0
branch of thoracodorsal nerve to latissimus dorsi,0
CD200R1L,0
RBMS3-AS2,0
lens Cortex,0
mental foramen of mandible,0
superior cervical cardiac branch of vagus,0
anus,0
HLA-DPA1,0
T regulatory,0
KRT6A,0
platysma muscle,0
thoracodorsal artery,0
branch of posterior interosseous nerve to extensor digiti minimi,0
GAD1,0
PRSS16,0
alveolar type 1 fibroblast cell,0
mast cells,0
left second superior phrenic artery,0
Bcell_0,0
TCRgamma,0
paraterminal gyrus,0
CYP3A4,0
superior thyroid vein,0
smooth muscle tissue of respiratory bronchiole,0
anterior intercostal artery 6,0
posterior compartment of thigh muscle,0
branch of external laryngeal nerve to cricothyroid muscle,0
acetabular notch of os coxa,0
SYK,0
occipital lobe,0
lung pericyte,0
medial proper palmar digital artery of third digit of hand,0
corpus luteum endothelial cell,0
posterior superior alveolar nerve,0
angle of seventh rib,0
inferior phrenic artery,0
submucosal artery of colon,0
communicating branch of iliohypogastric nerve with ilioinguinal nerve,0
RP1-35C21.2,0
tropomyosin,0
SEPP1,0
Splat_415,0
subscapularis branch of superior subscapular nerve (1),0
HGF,0
Catecholaminergic Neuron,0
CD303,0
CTSS+,0
Medial Excitatory Neuron 1,0
superior costal facet of sixth thoracic vertebra,0
Trabecular sinus,0
corpus luteum granulosa lutein layer,0
superior angle of scapula,0
DKK3,0
Hepatopancreatic sphincter (Sphincter of Oddi),0
cervical spinal cord ventral commissure,0
CCL21,0
posterior left ventricular branch of the right coronary artery,0
tenth thoracic spinal nerve,0
intersegmental pulmonary vein,0
procerus muscle,0
third palmar metacarpal artery,0
S100,0
neuron cell,0
anterior spinal vein,0
circular muscle layer,0
CH17-174L20.1,0
innate lymphoid cell,0
nerve of mesosalpinx,0
branch of posterior interosseous nerve to extensor indicis,0
SOX4,0
middle phalanx of digit of foot 5,0
PDGFRalpha+,0
spleen central arteriole,0
CD3e,0
acid phosphatase,0
MGE_248,0
Medullary Fibroblast,0
IL2RA+,0
GP9+,0
endothelia,0
inferior nuchal line of squamous part of occipital bone,0
RP11-142I20.2,0
PNOC,0
tracheobronchial goblet cell,0
ARID5B,0
villous capillary,0
IFIT3,0
lens,0
ILV high endothelial venule endothelium,0
left ovarian vein,0
rib 9,0
lower rhombic lip neuron,0
Splenic Stromal Sheath Cell,0
"cingulate gyrus, retrospleninal part",0
dorsal branch of medial proper palmar digital artery of third digit of hand,0
CD3-TCR,0
glomerular capillary,0
RP11-81D17.1,0
uterine cervix,0
CD1d+,0
calcaneal tuberosity of calcaneus,0
Red Pulp,0
CARMN,0
uterine NK cell,0
GUCA1C,0
LAMA2,0
median artery,0
medial proper palmar digital branch of ulnar nerve to little finger,0
Macrophages,0
branch of median nerve to opponens pollicis,0
interosseous border of radius,0
medial marginal vein,0
supra-orbital nerve proper,0
flexor digitorum brevis muscle,0
MZB1,0
SLC6A20,0
SVIL,0
Splenic Sinusoid,0
communicating branch of lingual nerve with hypoglossal nerve,0
straight venule of kidney,0
tentorial nerve,0
branch of median nerve to pronator teres,0
costal groove of second rib,0
lateral supraclavicular nerve,0
common iliac artery,0
muscular branch of tibial nerve to flexor digitorum longus,0
inferior articular process of first cervical vertebra,0
Micro L1-6 TYROBP CD74,0
superior vertebral notch of third lumbar vertebra,0
branch of deep branch of ulnar nerve to fourth dorsal interosseous of hand,0
branch of temporal branch of facial nerve to frontalis,0
Oligo L3-6 OPALIN ENPP6,0
choline O-acetyltransferase,0
articular facet of tubercle of seventh rib,0
PTGS1,0
FAM83B,0
S100A8,0
MFAP5,0
serosa of the uterus,0
EMSN_231,0
nerve to fourth dorsal interosseous of foot,0
body of eighth rib,0
inferior articular process of sixth thoracic vertebra,0
nerve to flexor digiti minimi brevis of foot,0
humeral head of pronator teres muscle,0
Integrin Î±6,0
left inferior phrenic artery,0
supraspinous fossa of scapula,0
dendritic cell type 1 (DC1),0
CGE_283,0
body of hippocampus,0
F13A1,0
CHAT,0
recurrent meningeal branch of twelfth thoracic spinal nerve,0
ROR2,0
short head of biceps brachii muscle,0
Oligo_46,0
Centroblast,0
superior articular facet of fifth lumbar vertebra,0
Exc L5 RORB MED8,0
communicating branch of marginal mandibular branch of facial nerve with mental nerve,0
CD14-/lo,0
first dorsal metatarsal artery,0
GFAP,0
LLC_268,0
pulmonary ionocyte,0
LINC00343,0
Cortical Thick Ascending Limb Cell,0
CD3E,0
spinous process of second thoracic vertebra,0
scalenus posterior muscle,0
superior lobar artery of spleen,0
Integrin Î±3,0
CD87,0
superficial cell of ureter urothelium,0
CALM1,0
LGALS2,0
proximal convoluted tubule segment 2,0
thoracoacromial vein,0
glabella of frontal bone,0
CGE_279,0
hemiazygos vein,0
TRGC2,0
left superior pulmonary vein,0
neck of radius of radius,0
Insulin,0
nerve to fibularis tertius,0
TFF3,0
acromial part of deltoid muscle,0
sternal end of eighth rib,0
ITGA11,0
EMSN_222,0
superior vertebral notch of ninth thoracic vertebra,0
ulnare,0
lateral lymphatic pathway of upper arm,0
third cervical spinal nerve,0
DLCT6b_107,0
liver sinusoid,0
pedicle of seventh cervical vertebra,0
Interneuron,0
CD20,0
pectoral muscle,0
thoracic skeleton,0
inferior olive,0
recurrent meningeal branch of fourth thoracic spinal nerve,0
middle pharyngeal artery,0
DLCT6b_108,0
CYP19A1,0
RP11-491F9.1,0
sphenoid sinus of sphenoid bone,0
SHOX2,0
AICDA+,0
CD27+,0
LLC_265,0
CLEC4M,0
GRIN2C,0
BANK1,0
dorsal digital branch of radial nerve to index finger,0
proper palmar digital vein,0
RORB,0
inferior longitudinal lingual muscle,0
Splat_366,0
lateral inferior segmental branch of left hepatic portal vein,0
Endothelial Cell,0
Loop of Henle (Thin Limb),0
upper branch of internal laryngeal nerve to mucosa of pharynx,0
ABCG2,0
Head of pancreas,0
Exc L3 THEMIS ENPEP,0
anterior superior pancreaticoduodenal artery,0
COL5A1,0
"paracentral lobule, rostral part",0
serous cell of epithelium of trachea,0
Connecting Tubule Principal Cell,0
posterior branch of retromandibular vein,0
Inh L5-6 VIP COL4A3,0
CD14,0
Inh L5-6 PVALB FAM150B,0
RP1-71H24.1,0
Oligo L5-6 OPALIN LDLRAP1,0
intervertebral vein #2,0
spinal accessory nerve,0
vasculature of eye,0
GRB14,0
AQP4,0
Keratin 8,0
Misc_314,0
theca externa,0
NFATC1,0
non-articular facet of tubercle of sixth rib,0
CD61,0
rib 10,0
HOXC8,0
ventral part of intertransversarii laterales lumborum muscle,0
posterior communicating artery,0
spinalis capitis muscle,0
pedicle of fourth lumbar vertebra,0
lateral inferior segmental branch of left hepatic artery,0
bronchial smooth muscle cell,0
ADRA2A,0
lamina of first thoracic vertebra,0
RP4-809F18.1,0
medial superior ovary,0
branch of marginal mandibular branch of facial nerve to orbicularis oris,0
TIE1,0
labium majus branch of ilioinguinal nerve,0
inferior labial artery,0
Exocrine pancreas,0
HDC,0
eighth cervical spinal nerve,0
LOC105376081,0
buccopharyngeal part of superior pharyngeal constrictor muscle,0
branch to greater occipital nerve,0
dorsum of foot muscle,0
metacarpal bone of digit 2,0
glutamic acid decarboxylase 65,0
Intralobular duct,0
C1QTNF5,0
iliac branch of iliolumbar artery,0
DEC205+ DC,0
Conventional Dendritic Cell cDC1,0
ECSCR,0
"actin alpha 2, smooth muscle",0
orbital surface of frontal bone,0
ulnar head of extensor carpi ulnaris muscle,0
articular facet of tubercle of tenth rib,0
TM4SF1,0
posterior intercostal artery,0
orbital part of orbicularis oculi muscle,0
Ventral Inhibitory Neuron 1,0
GPAM,0
inferior vesical vein,0
head of first metacarpal bone,0
right posterior intercostal artery 8,0
Merkel,0
CD1A,0
DLIT_150,0
calponin,0
cervical spinal cord dorsal column,0
lateral femoral circumflex vein,0
MGLL,0
medial process of tuberosity of calcaneus,0
supramastoid crest of squamous part of temporal bone,0
branch of buccal nerve to lateral pterygoid,0
SPHKAP,0
CCR9,0
sternal end of eleventh rib,0
