id,type,name
Donor/SG_HEL_H323,Donor,
Donor/424_425,Donor,
Donor/2020-3173-NC004,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02,Donor,
Donor/418_419,Donor,
Donor/H20.33.034,Donor,
Donor/Aged2,Donor,
Donor/JP_RIK_H130,Donor,
Donor/H32,Donor,
Donor/NGCII536,Donor,
Donor/47_47,Donor,
Donor/363_364,Donor,
Donor/KR_SGI_H036,Donor,
Donor/RU685,Donor,
Donor/CONTROL3,Donor,
Donor/KR_SGI_H108,Donor,
Donor/Donor_01,Donor,
Donor/883_884,Donor,
Donor/293_294,Donor,
Donor/504_505,Donor,
Donor/KR_SGI_H136,Donor,
Donor/193_194,Donor,
Donor/312_313,Donor,
Donor/PapRCC,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101,Donor,
Donor/511_512,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC005,Donor,
Donor/SD029/17,Donor,
Donor/SG_HEL_H053,Donor,
Donor/48_48,Donor,
Donor/1040_1041,Donor,
Donor/donor 2,Donor,
Donor/KR_SGI_H149,Donor,
Donor/479_480,Donor,
Donor/77_77,Donor,
Donor/532_533,Donor,
Donor/332_333,Donor,
Donor/TxK4,Donor,
Donor/29_29,Donor,
Donor/805_806,Donor,
Donor/JP_RIK_H074,Donor,
Donor/SD024/17,Donor,
Donor/1077_1078,Donor,
Donor/KR_SGI_H056,Donor,
Donor/KR_SGI_H096,Donor,
Donor/KR_SGI_H006,Donor,
Donor/635_636,Donor,
Donor/902_903,Donor,
Donor/35_35,Donor,
Donor/HBCA_Donor_6,Donor,
Donor/Sample1158-EO1,Donor,
Donor/S3,Donor,
Donor/507_508,Donor,
Donor/Adams_Kaminski_2020_034C,Donor,
Donor/KR_SGI_H090,Donor,
Donor/655_656,Donor,
Donor/p46c,Donor,
Donor/10_10,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337,Donor,
Donor/KR_SGI_H079,Donor,
Donor/D5_3296,Donor,
Donor/sanes2022_Hu0220,Donor,
Donor/982_983,Donor,
Donor/856_857,Donor,
Donor/169_170,Donor,
Donor/45_45,Donor,
Donor/8_8,Donor,
Donor/JP_RIK_H069,Donor,
Donor/816_817,Donor,
Donor/Reyfman_Misharin_2018_Donor_02,Donor,
Donor/P2TLH,Donor,
Donor/962_963,Donor,
Donor/CONTROL,Donor,
Donor/D11,Donor,
Donor/351_352,Donor,
Donor/GRO-03,Donor,
Donor/2,Donor,
Donor/539_540,Donor,
Donor/503_504,Donor,
Donor/187_188,Donor,
Donor/KR_SGI_H092,Donor,
Donor/AA220014,Donor,
Donor/C53ctr,Donor,
Donor/H21.33.030,Donor,
Donor/HBCA_Donor_40,Donor,
Donor/204_205,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85,Donor,
Donor/H23,Donor,
Donor/Aged3,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng,Donor,
Donor/935_936,Donor,
Donor/CTRL-8,Donor,
Donor/HC-516,Donor,
Donor/TSP15,Donor,
Donor/72_72,Donor,
Donor/KR_SGI_H138,Donor,
Donor/735_736,Donor,
Donor/SG_HEL_H117,Donor,
Donor/951_952,Donor,
Donor/SG_HEL_H044,Donor,
Donor/888_889,Donor,
Donor/7_7,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T120,Donor,
Donor/783_784,Donor,
Donor/JP_RIK_H062,Donor,
Donor/KR_SGI_H017,Donor,
Donor/942_943,Donor,
Donor/HBCA_Donor_42,Donor,
Donor/T165,Donor,
Donor/599_600,Donor,
Donor/2020-3173-NC005,Donor,
Donor/695_696,Donor,
Donor/H21.33.040,Donor,
Donor/853_854,Donor,
Donor/JP_RIK_H118,Donor,
Donor/310_311,Donor,
Donor/TSP4,Donor,
Donor/HBCA_Donor_38,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T85,Donor,
Donor/250_251,Donor,
Donor/1070_1071,Donor,
Donor/ODGS1Mng,Donor,
Donor/1026_1027,Donor,
Donor/738_739,Donor,
Donor/739_740,Donor,
Donor/611_612,Donor,
Donor/368C,Donor,
Donor/HBCA_Donor_14,Donor,
Donor/1002_1003,Donor,
Donor/957_958,Donor,
Donor/IGTB469,Donor,
Donor/42_42,Donor,
Donor/633_634,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073,Donor,
Donor/498_499,Donor,
Donor/H1,Donor,
Donor/1079_1080,Donor,
Donor/SG_HEL_H261,Donor,
Donor/SG_HEL_H227,Donor,
Donor/830_831,Donor,
Donor/410_411,Donor,
Donor/956_957,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84,Donor,
Donor/HCA_54_ref,Donor,
Donor/H2,Donor,
Donor/329_330,Donor,
Donor/891_892,Donor,
Donor/146_146,Donor,
Donor/499_500,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103,Donor,
Donor/663_664,Donor,
Donor/750_751,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D354,Donor,
Donor/770_771,Donor,
Donor/866_867,Donor,
Donor/Wang06,Donor,
Donor/SG_HEL_H101,Donor,
Donor/pRCC,Donor,
Donor/944_945,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD87,Donor,
Donor/CV0929,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T153,Donor,
Donor/KR_SGI_H010,Donor,
Donor/SG_HEL_H054,Donor,
Donor/JP_RIK_H026,Donor,
Donor/420_421,Donor,
Donor/KR_SGI_H074,Donor,
Donor/588_589,Donor,
Donor/VUHD077,Donor,
Donor/916_917,Donor,
Donor/63_63,Donor,
Donor/907_908,Donor,
Donor/Adams_Kaminski_2020_253C,Donor,
Donor/JP_RIK_H036,Donor,
Donor/Donor44,Donor,
Donor/61_61,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94,Donor,
Donor/SG_HEL_H019,Donor,
Donor/KR_SGI_H043,Donor,
Donor/P-HC006,Donor,
Donor/KR_SGI_H040,Donor,
Donor/623_624,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354,Donor,
Donor/289_290,Donor,
Donor/healthy_4,Donor,
Donor/E3,Donor,
Donor/D35,Donor,
Donor/KR_SGI_H124,Donor,
Donor/524_525,Donor,
Donor/SG_HEL_H017,Donor,
Donor/KR_SGI_H147,Donor,
Donor/396_397,Donor,
Donor/344_345,Donor,
Donor/979_980,Donor,
Donor/122_122,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239,Donor,
Donor/1031_1032,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213,Donor,
Donor/43_43,Donor,
Donor/SG_HEL_H082,Donor,
Donor/525_526,Donor,
Donor/SG_HEL_H013,Donor,
Donor/GRO-09,Donor,
Donor/KR_SGI_H133,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01,Donor,
Donor/364_365,Donor,
Donor/JP_RIK_H088,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92,Donor,
Donor/Adams_Kaminski_2020_388C,Donor,
Donor/1061_1062,Donor,
Donor/IGTB1540,Donor,
Donor/SG_HEL_H024,Donor,
Donor/SG_HEL_H05a,Donor,
Donor/IGTB1731,Donor,
Donor/KR_SGI_H032,Donor,
Donor/242_243,Donor,
Donor/SG_HEL_H241,Donor,
Donor/298_299,Donor,
Donor/JP_RIK_H028,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T166,Donor,
Donor/HBCA_Donor_34,Donor,
Donor/Normal 3,Donor,
Donor/KR_SGI_H020,Donor,
Donor/TxK1,Donor,
Donor/1039_1040,Donor,
Donor/HBCA_Donor_50,Donor,
Donor/JP_RIK_H018,Donor,
Donor/HC-1,Donor,
Donor/SG_HEL_H164,Donor,
Donor/97_97,Donor,
Donor/H21.33.037,Donor,
Donor/846_847,Donor,
Donor/lafy_donor_3,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng,Donor,
Donor/926_927,Donor,
Donor/417_418,Donor,
Donor/AA220907,Donor,
Donor/HC-014,Donor,
Donor/KR_SGI_H162,Donor,
Donor/THD0017,Donor,
Donor/KR_SGI_H031,Donor,
Donor/452_453,Donor,
Donor/594_595,Donor,
Donor/JP_RIK_H101,Donor,
Donor/HBCA_Donor_53,Donor,
Donor/425_426,Donor,
Donor/SG_HEL_H217,Donor,
Donor/SG_HEL_H258,Donor,
Donor/HPAP037,Donor,
Donor/SG_HEL_H193,Donor,
Donor/HBCA_Donor_35,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ZM3KACng,Donor,
Donor/HC-519,Donor,
Donor/914_915,Donor,
Donor/S5,Donor,
Donor/448_449,Donor,
Donor/VHL,Donor,
Donor/E1,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6,Donor,
Donor/549_550,Donor,
Donor/GRO-04,Donor,
Donor/IGTB1913,Donor,
Donor/245_246,Donor,
Donor/JP_RIK_H047,Donor,
Donor/845_846,Donor,
Donor/P-HC010,Donor,
Donor/390_391,Donor,
Donor/P-HC016,Donor,
Donor/JP_RIK_H128,Donor,
Donor/C51ctr,Donor,
Donor/973_974,Donor,
Donor/Sample1157-EO1,Donor,
Donor/684_685,Donor,
Donor/TSP2,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98,Donor,
Donor/JP_RIK_H066,Donor,
Donor/1023_1024,Donor,
Donor/SG_HEL_H093,Donor,
Donor/HC-574,Donor,
Donor/THD0001,Donor,
Donor/460_461,Donor,
Donor/819_820,Donor,
Donor/KR_SGI_H003,Donor,
Donor/SG_HEL_H052,Donor,
Donor/725_726,Donor,
Donor/544_545,Donor,
Donor/H30,Donor,
Donor/414_415,Donor,
Donor/HC-2,Donor,
Donor/264_265,Donor,
Donor/727_728,Donor,
Donor/516_517,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0006,Donor,
Donor/THD0012,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353,Donor,
Donor/1052_1053,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84,Donor,
Donor/929_930,Donor,
Donor/2_2,Donor,
Donor/759_760,Donor,
Donor/donor-DOWN,Donor,
Donor/JP_RIK_H051,Donor,
Donor/704_705,Donor,
Donor/426_427,Donor,
Donor/Donor56,Donor,
Donor/KR_SGI_H077,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747KJYDM1ng,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC008,Donor,
Donor/SG_HEL_H194,Donor,
Donor/JP_RIK_H008,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0010,Donor,
Donor/Donor34,Donor,
Donor/798_799,Donor,
Donor/S4ECX8ng,Donor,
Donor/IGTB986,Donor,
Donor/995_996,Donor,
Donor/JP_RIK_H034,Donor,
Donor/KR_SGI_H131,Donor,
Donor/P-HC017,Donor,
Donor/557_558,Donor,
Donor/Adams_Kaminski_2020_439C,Donor,
Donor/408_409,Donor,
Donor/688_689,Donor,
Donor/HC-546,Donor,
Donor/491_492,Donor,
Donor/374_375,Donor,
Donor/KRP461,Donor,
Donor/223_224,Donor,
Donor/SG_HEL_H288,Donor,
Donor/36_36,Donor,
Donor/THD0006,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95,Donor,
Donor/HC-554,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC005,Donor,
Donor/649_650,Donor,
Donor/464_465,Donor,
Donor/VHL_RCC,Donor,
Donor/692_693,Donor,
Donor/CV0939,Donor,
Donor/NGCII512,Donor,
Donor/252_253,Donor,
Donor/CONTROL2,Donor,
Donor/515_516,Donor,
Donor/906_907,Donor,
Donor/603_604,Donor,
Donor/1081_1082,Donor,
Donor/SG_HEL_H292,Donor,
Donor/lafy_donor_1,Donor,
Donor/56-ref,Donor,
Donor/Patient08,Donor,
Donor/KR_SGI_H075,Donor,
Donor/SG_HEL_H144,Donor,
Donor/H21.33.028,Donor,
Donor/3613,Donor,
Donor/580_581,Donor,
Donor/256_257,Donor,
Donor/1063_1064,Donor,
Donor/Donor35,Donor,
Donor/1035_1036,Donor,
Donor/774_775,Donor,
Donor/129_129,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng,Donor,
Donor/JP_RIK_H065,Donor,
Donor/JP_RIK_H058,Donor,
Donor/694_695,Donor,
Donor/904_905,Donor,
Donor/626_627,Donor,
Donor/SG_HEL_H222,Donor,
Donor/854_855,Donor,
Donor/33_33,Donor,
Donor/463_464,Donor,
Donor/587_588,Donor,
Donor/1062_1063,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD072,Donor,
Donor/226_227,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1,Donor,
Donor/266_267,Donor,
Donor/119_119,Donor,
Donor/1022_1023,Donor,
Donor/NU_CZI01,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D326,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,Donor,
Donor/JP_RIK_H007,Donor,
Donor/197_198,Donor,
Donor/JP_RIK_H030,Donor,
Donor/497_498,Donor,
Donor/331_332,Donor,
Donor/donor_1,Donor,
Donor/LONZA3038099,Donor,
Donor/490_491,Donor,
Donor/120974,Donor,
Donor/58_58,Donor,
Donor/742_743,Donor,
Donor/IGTB1650,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T154,Donor,
Donor/HPAP026,Donor,
Donor/KR_SGI_H039,Donor,
Donor/HC-524,Donor,
Donor/183_184,Donor,
Donor/1045_1046,Donor,
Donor/540_541,Donor,
Donor/302C,Donor,
Donor/Wang02,Donor,
Donor/832_833,Donor,
Donor/Patient05,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747AN6,Donor,
Donor/CV0934,Donor,
Donor/JP_RIK_H108,Donor,
Donor/1036_1037,Donor,
Donor/Adams_Kaminski_2020_208C,Donor,
Donor/SG_HEL_H336,Donor,
Donor/JP_RIK_H070,Donor,
Donor/HC-011,Donor,
Donor/NGCII520,Donor,
Donor/677_678,Donor,
Donor/VUHD69,Donor,
Donor/333_334,Donor,
Donor/317_318,Donor,
Donor/466_467,Donor,
Donor/control_2,Donor,
Donor/1053_1054,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng,Donor,
Donor/SG_HEL_H02a,Donor,
Donor/S1,Donor,
Donor/467_468,Donor,
Donor/NGCII518,Donor,
Donor/2020-3173-NC006,Donor,
Donor/876_877,Donor,
Donor/990_991,Donor,
Donor/469_470,Donor,
Donor/SG_HEL_H145,Donor,
Donor/KR_SGI_H066,Donor,
Donor/82_82,Donor,
Donor/KR_SGI_H034,Donor,
Donor/JP_RIK_H011,Donor,
Donor/CTRL-6,Donor,
Donor/208_209,Donor,
Donor/donor_2,Donor,
Donor/618_619,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107,Donor,
Donor/Madissoon_Meyer_2020_356C,Donor,
Donor/HC-531,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103,Donor,
Donor/D322,Donor,
Donor/KR_SGI_H081,Donor,
Donor/SG_HEL_H134,Donor,
Donor/SG_HEL_H331,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T167,Donor,
Donor/THD0007,Donor,
Donor/665_666,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017,Donor,
Donor/771_772,Donor,
Donor/IGTB670,Donor,
Donor/JP_RIK_H092,Donor,
Donor/KR_SGI_H148,Donor,
Donor/SG_HEL_H046,Donor,
Donor/HBCA_Donor_47,Donor,
Donor/605_606,Donor,
Donor/116_116,Donor,
Donor/700_701,Donor,
Donor/IGTB143,Donor,
Donor/Donor53,Donor,
Donor/597_598,Donor,
Donor/240_241,Donor,
Donor/SG_HEL_H339,Donor,
Donor/KR_SGI_H041,Donor,
Donor/IGTB1844,Donor,
Donor/93_93,Donor,
Donor/SG_HEL_H039,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071,Donor,
Donor/SG_HEL_H12a,Donor,
Donor/749_750,Donor,
Donor/1073_1074,Donor,
Donor/481_482,Donor,
Donor/SG_HEL_H338,Donor,
Donor/271_272,Donor,
Donor/782_783,Donor,
Donor/SG_HEL_H303,Donor,
Donor/IGTB2065,Donor,
Donor/894_895,Donor,
Donor/1,Donor,
Donor/KR_SGI_H115,Donor,
Donor/JP_RIK_H110,Donor,
Donor/636_637,Donor,
Donor/KR_SGI_H122,Donor,
Donor/378_379,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471A1DFBng,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T90,Donor,
Donor/IGTB645,Donor,
Donor/JP_RIK_H087,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0017,Donor,
Donor/316_317,Donor,
Donor/842_843,Donor,
Donor/850_851,Donor,
Donor/566_567,Donor,
Donor/652_653,Donor,
Donor/SHD7,Donor,
Donor/KR_SGI_H022,Donor,
Donor/27_27,Donor,
Donor/729_730,Donor,
Donor/639_640,Donor,
Donor/Donor26,Donor,
Donor/HCA_29_ref,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0005,Donor,
Donor/106_106,Donor,
Donor/357_358,Donor,
Donor/338_339,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66,Donor,
Donor/H4,Donor,
Donor/699_700,Donor,
Donor/361_362,Donor,
Donor/577_578,Donor,
Donor/167_168,Donor,
Donor/16_16,Donor,
Donor/112_112,Donor,
Donor/870_871,Donor,
Donor/TSP13,Donor,
Donor/Sample1157-EO2,Donor,
Donor/GRO-10,Donor,
Donor/461_462,Donor,
Donor/220_221,Donor,
Donor/612_613,Donor,
Donor/984_985,Donor,
Donor/SG_HEL_H254,Donor,
Donor/sanes_Pt2,Donor,
Donor/470_471,Donor,
Donor/HPAP049,Donor,
Donor/PRECISE-945420,Donor,
Donor/296_297,Donor,
Donor/764_765,Donor,
Donor/165_166,Donor,
Donor/610_611,Donor,
Donor/656_657,Donor,
Donor/920_921,Donor,
Donor/THD0008,Donor,
Donor/509_510,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T164,Donor,
Donor/109_109,Donor,
Donor/HBCA_Donor_5,Donor,
Donor/KR_SGI_H030,Donor,
Donor/H21.33.037,Donor,
Donor/680_681,Donor,
Donor/SG_HEL_H109,Donor,
Donor/H19.30.001,Donor,
Donor/JP_RIK_H126,Donor,
Donor/383_384,Donor,
Donor/VUHD95,Donor,
Donor/2020-3173-NC003,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3,Donor,
Donor/KR_SGI_H140,Donor,
Donor/A30,Donor,
Donor/246_247,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43,Donor,
Donor/878_879,Donor,
Donor/R237,Donor,
Donor/70_70,Donor,
Donor/sanes2022_Hu0216,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T153,Donor,
Donor/442_443,Donor,
Donor/HC-580,Donor,
Donor/954_955,Donor,
Donor/HBCA_Donor_26,Donor,
Donor/KR_SGI_H061,Donor,
Donor/428_429,Donor,
Donor/1003_1004,Donor,
Donor/Wang01,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6,Donor,
Donor/JP_RIK_H083,Donor,
Donor/734_735,Donor,
Donor/GRO-08,Donor,
Donor/799_800,Donor,
Donor/718_719,Donor,
Donor/JP_RIK_H031,Donor,
Donor/KR_SGI_H111,Donor,
Donor/124_124,Donor,
Donor/1011_1012,Donor,
Donor/donor-ZONE,Donor,
Donor/HBCA_Donor_8,Donor,
Donor/KR_SGI_H139,Donor,
Donor/269_270,Donor,
Donor/VUHD101,Donor,
Donor/921_922,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T101,Donor,
Donor/145_145,Donor,
Donor/295_296,Donor,
Donor/548_549,Donor,
Donor/SG_HEL_H011,Donor,
Donor/526_527,Donor,
Donor/VUHD92,Donor,
Donor/KR_SGI_H064,Donor,
Donor/KR_SGI_H049,Donor,
Donor/SG_HEL_H249,Donor,
Donor/KR_SGI_H015,Donor,
Donor/KR_SGI_H114,Donor,
Donor/SG_HEL_H351,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC006,Donor,
Donor/Donor2,Donor,
Donor/CV0904,Donor,
Donor/H9,Donor,
Donor/D7_3391,Donor,
Donor/910_911,Donor,
Donor/CTRL-5,Donor,
Donor/284_285,Donor,
Donor/SG_HEL_H156,Donor,
Donor/386_387,Donor,
Donor/donor-PINK,Donor,
Donor/139_139,Donor,
Donor/454_455,Donor,
Donor/donor-GOLD,Donor,
Donor/19D015,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4,Donor,
Donor/653_654,Donor,
Donor/251_252,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T167,Donor,
Donor/280_281,Donor,
Donor/892_893,Donor,
Donor/SD030/18,Donor,
Donor/KR_SGI_H062,Donor,
Donor/304_305,Donor,
Donor/689_690,Donor,
Donor/AA220534,Donor,
Donor/KR_SGI_H150,Donor,
Donor/102_102,Donor,
Donor/236_237,Donor,
Donor/SG_HEL_H182,Donor,
Donor/75_75,Donor,
Donor/SG_HEL_H319,Donor,
Donor/JP_RIK_H094,Donor,
Donor/HC-008,Donor,
Donor/SG_HEL_H281,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372,Donor,
Donor/675_676,Donor,
Donor/IGTB2007,Donor,
Donor/Travaglini_Krasnow_2020_Lung_P3,Donor,
Donor/41_41,Donor,
Donor/Adams_Kaminski_2020_218C,Donor,
Donor/733_734,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747AN5,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T121,Donor,
Donor/IGTB514,Donor,
Donor/170_171,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A47,Donor,
Donor/230_231,Donor,
Donor/972_973,Donor,
Donor/KR_SGI_H142,Donor,
Donor/744_745,Donor,
Donor/290B,Donor,
Donor/SG_HEL_H15a,Donor,
Donor/RCC3,Donor,
Donor/D27,Donor,
Donor/donor-PIKE,Donor,
Donor/JP_RIK_H106,Donor,
Donor/767_768,Donor,
Donor/Donor48,Donor,
Donor/JP_RIK_H053,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67,Donor,
Donor/KR_SGI_H052,Donor,
Donor/PRECISE-943776,Donor,
Donor/HBCA_Donor_25,Donor,
Donor/219_220,Donor,
Donor/409_410,Donor,
Donor/H33,Donor,
Donor/1021_1022,Donor,
Donor/SG_HEL_H185,Donor,
Donor/551_552,Donor,
Donor/cov07,Donor,
Donor/822_823,Donor,
Donor/JP_RIK_H075,Donor,
Donor/JP_RIK_H017,Donor,
Donor/542_543,Donor,
Donor/HC-020,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008,Donor,
Donor/P17,Donor,
Donor/C55ctr,Donor,
Donor/KR_SGI_H120,Donor,
Donor/181_182,Donor,
Donor/KR_SGI_H105,Donor,
Donor/350_351,Donor,
Donor/780_781,Donor,
Donor/30_30,Donor,
Donor/851_852,Donor,
Donor/756_757,Donor,
Donor/Patient15,Donor,
Donor/lafy_donor_6,Donor,
Donor/471_472,Donor,
Donor/donor-TREE,Donor,
Donor/SG_HEL_H198,Donor,
Donor/H18,Donor,
Donor/Donor43,Donor,
Donor/191_192,Donor,
Donor/PRE062-1,Donor,
Donor/KR_SGI_H153,Donor,
Donor/Sample1158-EO3,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_05,Donor,
Donor/CONTROL9,Donor,
Donor/Patient10,Donor,
Donor/614_615,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC002,Donor,
Donor/1074_1075,Donor,
Donor/SD017/13,Donor,
Donor/168_169,Donor,
Donor/KR_SGI_H110,Donor,
Donor/224_225,Donor,
Donor/980_981,Donor,
Donor/H20.33.044,Donor,
Donor/JP_RIK_H123,Donor,
Donor/SG_HEL_H271,Donor,
Donor/687_688,Donor,
Donor/387_388,Donor,
Donor/HBCA_Donor_16,Donor,
Donor/1049_1050,Donor,
Donor/JP_RIK_H078,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC003,Donor,
Donor/114_114,Donor,
Donor/241_242,Donor,
Donor/421_422,Donor,
Donor/522_523,Donor,
Donor/KR_SGI_H026,Donor,
Donor/IGTB1921,Donor,
Donor/SG_HEL_H067,Donor,
Donor/C56ctr,Donor,
Donor/homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747T165,Donor,
Donor/530_531,Donor,
Donor/Adams_Kaminski_2020_081C,Donor,
Donor/Donor1,Donor,
Donor/150_150,Donor,
Donor/SG_HEL_H285,Donor,
Donor/KR_SGI_H027,Donor,
Donor/678_679,Donor,
Donor/584_585,Donor,
Donor/JP_RIK_H002,Donor,
Donor/HBCA_Donor_28,Donor,
Donor/donor 3,Donor,
Donor/HC-019,Donor,
Donor/SG_HEL_H012,Donor,
